,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.0
19,38,0.0
20,40,0.0
21,42,-0.001
22,44,-0.002
23,46,-0.002
24,48,-0.002
25,50,0.0
26,52,-0.001
27,54,-0.004
28,56,-0.002
29,58,1.001
30,60,1.004
31,62,1.004
32,64,1.004
33,66,1.005
34,68,2.009
35,70,2.01
36,72,2.008
37,74,2.008
38,76,2.01
39,78,2.01
40,80,3.015
41,82,3.015
42,84,3.015
43,86,3.998
44,88,3.998
45,90,3.997
46,92,3.995
47,94,3.995
48,96,4.975
49,98,4.978
50,100,5.954
51,102,5.958
52,104,5.956
53,106,5.956
54,108,5.956
55,110,6.912
56,112,6.912
57,114,6.911
58,116,6.912
59,118,7.875
60,120,7.875
61,122,7.873
62,124,7.873
63,126,8.851
64,128,8.856
65,130,8.855
66,132,8.854
67,134,8.854
68,136,9.835
69,138,9.84
70,140,9.839
71,142,9.837
72,144,9.837
73,146,10.832
74,148,10.836
75,150,10.835
76,152,10.834
77,154,10.834
78,156,11.826
79,158,11.83
80,160,11.829
81,162,11.827
82,164,11.827
83,166,12.819
84,168,12.822
85,170,12.822
86,172,12.821
87,174,12.821
88,176,13.815
89,178,13.817
90,180,13.819
91,182,13.818
92,184,13.817
93,186,14.371
94,188,14.375
95,190,14.375
96,192,14.374
97,194,14.373
98,196,14.929
99,198,14.933
100,200,14.933
101,202,14.931
102,204,14.931
103,206,15.922
104,208,15.926
105,210,15.926
106,212,15.924
107,214,15.925
108,216,16.915
109,218,16.92
110,220,16.92
111,222,16.918
112,224,16.919
113,226,17.91
114,228,17.913
115,230,17.913
116,232,17.913
117,234,17.913
118,236,18.905
119,238,18.909
120,240,18.909
121,242,18.908
122,244,18.909
123,246,19.92
124,248,19.92
125,250,19.918
126,252,19.918
127,254,20.91
128,256,20.914
129,258,20.914
130,260,20.913
131,262,20.915
132,264,21.912
133,266,21.913
134,268,22.421
135,270,22.416
136,272,22.424
137,274,22.92
138,276,23.93
139,278,23.93
140,280,23.926
141,282,23.929
142,284,24.939
143,286,24.938
144,288,24.936
145,290,24.936
146,292,25.944
147,294,25.944
148,296,25.941
149,298,25.941
150,300,26.951
151,302,26.951
152,304,26.949
153,306,26.949
154,308,27.947
155,310,27.946
156,312,27.945
157,314,27.945
158,316,28.954
159,318,28.953
160,320,28.951
161,322,29.536
162,324,29.536
163,326,29.534
164,328,29.534
165,330,30.117
166,332,30.117
167,334,30.114
168,336,30.114
169,338,31.122
170,340,31.122
171,342,31.12
172,344,31.121
173,346,32.128
174,348,32.128
175,350,32.126
176,352,32.125
177,354,33.141
178,356,33.14
179,358,33.139
180,360,33.139
181,362,34.119
182,364,34.119
183,366,34.118
184,368,34.118
185,370,35.133
186,372,35.133
187,374,35.132
188,376,35.132
189,378,36.139
190,380,36.139
191,382,36.137
192,384,36.768
193,386,36.768
194,388,36.766
195,390,37.397
196,392,37.397
197,394,37.395
198,396,37.395
199,398,38.413
200,400,38.412
201,402,38.41
202,404,38.41
203,406,39.418
204,408,39.417
205,410,39.415
206,412,39.415
207,414,40.431
208,416,40.431
209,418,40.428
210,420,40.428
211,422,41.444
212,424,41.444
213,426,41.443
214,428,41.442
215,430,42.459
216,432,42.459
217,434,42.456
218,436,42.456
219,438,43.436
220,440,43.436
221,442,43.434
222,444,44.138
223,446,44.137
224,448,44.135
225,450,44.803
226,452,44.808
227,454,44.808
228,456,44.808
229,458,44.807
230,460,44.807
231,462,44.807
232,464,44.805
233,466,44.804
234,468,44.804
235,470,44.805
236,472,44.806
237,474,44.806
238,476,44.806
239,478,44.806
240,480,44.805
241,482,44.804
242,484,44.804
243,486,44.804
244,488,44.804
245,490,44.804
246,492,44.804
247,494,44.802
248,496,44.802
249,498,44.802
250,500,44.802
251,502,44.801
252,504,44.802
253,506,44.802
254,508,44.802
255,510,44.802
256,512,44.802
257,514,44.802
258,516,44.803
259,518,44.803
260,520,44.803
261,522,44.803
262,524,45.421
263,526,45.421
264,528,45.426
265,530,45.432
266,532,45.441
267,534,45.452
268,536,45.603
269,538,45.637
270,540,45.637
271,542,45.636
272,544,45.636
273,546,45.636
274,548,45.636
275,550,45.636
276,552,45.635
277,554,45.635
278,556,45.634
279,558,45.634
280,560,45.634
281,562,45.633
282,564,45.632
283,566,45.632
284,568,45.632
285,570,45.632
286,572,45.633
287,574,45.634
