,Time,Mass
0,0,0.0
1,2,-0.001
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,-0.001
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.0
19,38,0.0
20,40,0.0
21,42,0.0
22,44,0.0
23,46,0.0
24,48,0.0
25,50,0.0
26,52,0.0
27,54,0.0
28,56,0.0
29,58,0.0
30,60,0.001
31,62,0.0
32,64,0.0
33,66,0.001
34,68,0.0
35,70,-0.002
36,72,-0.002
37,74,-0.004
38,76,-0.003
39,78,-0.001
40,80,0.0
41,82,-0.003
42,84,-0.004
43,86,0.997
44,88,1.002
45,90,1.002
46,92,1.0
47,94,1.0
48,96,2.006
49,98,2.006
50,100,2.003
51,102,2.002
52,104,2.002
53,106,2.977
54,108,2.981
55,110,2.982
56,112,2.982
57,114,2.981
58,116,3.973
59,118,3.973
60,120,3.972
61,122,3.971
62,124,4.97
63,126,4.975
64,128,4.975
65,130,4.974
66,132,4.974
67,134,5.979
68,136,5.979
69,138,5.976
70,140,5.977
71,142,6.843
72,144,6.843
73,146,6.842
74,148,6.842
75,150,7.682
76,152,7.682
77,154,7.681
78,156,7.681
79,158,8.684
80,160,8.684
81,162,8.683
82,164,8.682
83,166,9.685
84,168,9.685
85,170,9.683
86,172,9.683
87,174,10.657
88,176,10.662
89,178,10.662
90,180,10.661
91,182,10.661
92,184,11.637
93,186,11.642
94,188,11.642
95,190,11.642
96,192,11.642
97,194,12.614
98,196,12.619
99,198,12.619
100,200,12.617
101,202,12.617
102,204,13.59
103,206,13.596
104,208,13.596
105,210,13.594
106,212,13.593
107,214,14.17
108,216,14.176
109,218,14.176
110,220,14.175
111,222,14.175
112,224,14.749
113,226,14.755
114,228,14.754
115,230,14.752
116,232,14.754
117,234,15.755
118,236,15.755
119,238,15.754
120,240,15.754
121,242,16.728
122,244,16.727
123,246,16.726
124,248,16.725
125,250,17.697
126,252,17.697
127,254,17.695
128,256,17.695
129,258,18.672
130,260,18.672
131,262,18.672
132,264,18.669
133,266,19.637
134,268,19.642
135,270,19.642
136,272,19.641
137,274,19.64
138,276,20.645
139,278,20.644
140,280,20.642
141,282,20.642
142,284,21.35
143,286,21.349
144,288,21.348
145,290,21.348
146,292,22.056
147,294,22.055
148,296,22.053
149,298,22.053
150,300,23.061
151,302,23.06
152,304,23.057
153,306,23.057
154,308,24.063
155,310,24.063
156,312,24.06
157,314,24.061
158,316,25.061
159,318,25.061
160,320,25.064
161,322,25.065
162,324,26.069
163,326,26.069
164,328,26.066
165,330,26.066
166,332,27.073
167,334,27.073
168,336,27.07
169,338,27.07
170,340,28.075
171,342,28.074
172,344,28.073
173,346,28.696
174,348,28.695
175,350,28.693
176,352,29.317
177,354,29.317
178,356,29.315
179,358,29.315
180,360,30.289
181,362,30.289
182,364,30.288
183,366,30.287
184,368,31.289
185,370,31.289
186,372,31.288
187,374,31.288
188,376,32.291
189,378,32.291
190,380,32.289
191,382,32.288
192,384,33.263
193,386,33.262
194,388,33.26
195,390,33.26
196,392,34.263
197,394,34.262
198,396,34.26
199,398,34.26
200,400,35.262
201,402,35.261
202,404,35.259
203,406,36.052
204,408,36.052
205,410,36.05
206,412,36.05
207,414,36.833
208,416,36.833
209,418,36.831
210,420,36.831
211,422,37.805
212,424,37.804
213,426,37.803
214,428,37.802
215,430,38.775
216,432,38.775
217,434,38.775
218,436,38.774
219,438,39.775
220,440,39.775
221,442,39.772
222,444,39.772
223,446,40.745
224,448,40.745
225,450,40.743
226,452,40.743
227,454,41.72
228,456,41.72
229,458,41.718
230,460,41.718
231,462,42.717
232,464,42.717
233,466,42.716
234,468,43.25
235,470,43.25
236,472,43.248
237,474,43.783
238,476,43.784
239,478,43.786
240,480,43.786
241,482,43.786
242,484,43.786
243,486,43.786
244,488,43.784
245,490,43.784
246,492,43.784
247,494,43.785
248,496,43.785
249,498,43.785
250,500,43.784
251,502,43.783
252,504,43.783
253,506,43.783
254,508,43.782
255,510,43.782
256,512,43.782
257,514,43.782
258,516,43.781
259,518,43.78
260,520,43.78
261,522,43.78
262,524,43.78
263,526,43.78
264,528,43.78
265,530,43.781
266,532,43.781
267,534,43.781
268,536,43.778
269,538,43.778
270,540,43.778
271,542,43.777
272,544,43.777
273,546,44.084
274,548,44.084
275,550,44.084
276,552,44.084
277,554,44.084
278,556,44.084
279,558,44.084
280,560,44.084
281,562,44.084
282,564,44.084
283,566,44.084
284,568,44.084
285,570,44.084
286,572,44.083
287,574,44.083
288,576,44.083
289,578,44.084
290,580,44.085
291,582,44.083
292,584,44.083
293,586,44.083
294,588,44.081
295,590,44.081
296,592,44.081
297,594,44.08
298,596,44.08
299,598,44.08
300,600,44.08
301,602,44.08
302,604,44.079
303,606,44.079
304,608,44.079
305,610,44.079
306,612,44.079
307,614,44.079
308,616,44.079
309,618,44.078
310,620,44.077
311,622,44.077
312,624,44.076
313,626,44.076
314,628,44.553
315,630,44.552
316,632,44.552
317,634,44.552
318,636,44.551
319,638,44.551
320,640,44.551
321,642,44.551
322,644,44.551
323,646,44.551
324,648,44.55
325,650,44.549
326,652,44.549
327,654,44.549
328,656,44.547
329,658,44.55
330,660,44.549
331,662,44.549
332,664,44.549
333,666,44.549
334,668,44.547
335,670,44.546
336,672,44.545
337,674,44.548
338,676,44.549
339,678,44.548
340,680,44.547
341,682,44.546
342,684,44.546
343,686,44.546
