,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.001
11,22,0.0
12,24,0.001
13,26,0.001
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.0
19,38,0.0
20,40,0.0
21,42,0.0
22,44,0.0
23,46,0.0
24,48,0.0
25,50,0.0
26,52,-0.001
27,54,-0.001
28,56,0.0
29,58,0.0
30,60,0.0
31,62,0.0
32,64,0.0
33,66,0.0
34,68,0.0
35,70,-0.001
36,72,-0.003
37,74,-0.001
38,76,-0.002
39,78,0.001
40,80,-0.001
41,82,-0.002
42,84,0.982
43,86,0.982
44,88,0.981
45,90,0.981
46,92,1.962
47,94,1.965
48,96,1.967
49,98,1.965
50,100,1.965
51,102,2.956
52,104,2.956
53,106,2.955
54,108,2.955
55,110,3.944
56,112,3.946
57,114,3.948
58,116,3.947
59,118,3.947
60,120,4.95
61,122,4.949
62,124,4.949
63,126,4.949
64,128,5.938
65,130,5.938
66,132,5.937
67,134,5.936
68,136,6.611
69,138,6.611
70,140,6.609
71,142,6.608
72,144,7.264
73,146,7.264
74,148,7.263
75,150,7.263
76,152,8.264
77,154,8.267
78,156,8.269
79,158,8.269
80,160,8.267
81,162,9.267
82,164,9.267
83,166,9.266
84,168,9.266
85,170,10.268
86,172,10.267
87,174,10.265
88,176,10.265
89,178,11.253
90,180,11.256
91,182,11.259
92,184,11.258
93,186,11.258
94,188,12.247
95,190,12.25
96,192,12.253
97,194,12.252
98,196,12.252
99,198,13.253
100,200,13.256
101,202,13.257
102,204,13.256
103,206,13.255
104,208,13.9
105,210,13.9
106,212,13.898
107,214,13.898
108,216,13.898
109,218,14.546
110,220,14.545
111,222,14.545
112,224,14.545
113,226,15.548
114,228,15.547
115,230,15.547
116,232,16.547
117,234,16.546
118,236,16.545
119,238,16.545
120,240,17.552
121,242,17.552
122,244,17.551
123,246,17.551
124,248,17.551
125,250,18.553
126,252,18.553
127,254,18.553
128,256,19.557
129,258,19.557
130,260,19.557
131,262,19.557
132,264,20.559
133,266,20.559
134,268,20.559
135,270,20.559
136,272,21.424
137,274,21.424
138,276,21.423
139,278,21.424
140,280,22.293
141,282,22.293
142,284,22.293
143,286,23.302
144,288,23.302
145,290,23.3
146,292,23.3
147,294,24.303
148,296,24.302
149,298,24.3
150,300,24.3
151,302,25.29
152,304,25.29
153,306,25.288
154,308,25.288
155,310,26.288
156,312,26.287
157,314,26.285
158,316,26.285
159,318,27.283
160,320,27.282
161,322,27.281
162,324,27.281
163,326,28.273
164,328,28.271
165,330,28.27
166,332,28.27
167,334,29.184
168,336,29.184
169,338,29.183
170,340,29.182
171,342,30.095
172,344,30.095
173,346,30.093
174,348,30.093
175,350,31.09
176,352,31.09
177,354,31.088
178,356,31.088
179,358,32.077
180,360,32.077
181,362,32.076
182,364,32.076
183,366,33.07
184,368,33.07
185,370,33.068
186,372,33.068
187,374,34.054
188,376,34.054
189,378,34.053
190,380,34.051
191,382,35.048
192,384,35.048
193,386,35.046
194,388,35.046
195,390,36.034
196,392,36.034
197,394,36.032
198,396,36.031
199,398,36.686
200,400,36.686
201,402,36.686
202,404,37.363
203,406,37.362
204,408,37.36
205,410,37.361
206,412,38.348
207,414,38.348
208,416,38.347
209,418,38.345
210,420,38.345
211,422,39.342
212,424,39.34
213,426,39.34
214,428,40.343
215,430,40.342
216,432,40.34
217,434,40.34
218,436,41.332
219,438,41.331
220,440,41.329
221,442,41.329
222,444,42.321
223,446,42.32
224,448,42.319
225,450,42.319
226,452,43.319
227,454,43.318
228,456,43.316
229,458,44.006
230,460,44.006
231,462,44.694
232,464,44.7
233,466,44.7
234,468,44.7
235,470,44.699
236,472,44.698
237,474,44.698
238,476,44.698
239,478,44.698
240,480,44.695
241,482,44.698
242,484,44.698
243,486,44.698
244,488,44.698
245,490,44.697
246,492,44.697
247,494,44.696
248,496,44.695
249,498,44.694
250,500,44.694
251,502,44.694
252,504,44.694
253,506,44.694
254,508,44.694
255,510,44.694
256,512,44.694
257,514,44.694
258,516,44.694
259,518,44.694
260,520,44.694
261,522,44.692
262,524,44.692
263,526,44.693
264,528,45.218
265,530,45.218
266,532,45.218
267,534,45.239
268,536,45.238
269,538,45.237
270,540,45.262
271,542,45.262
272,544,45.262
273,546,45.262
274,548,45.26
275,550,45.263
276,552,45.263
277,554,45.259
278,556,45.282
279,558,45.282
280,560,45.28
281,562,45.28
282,564,45.28
283,566,45.28
284,568,45.279
285,570,45.279
286,572,45.277
287,574,45.277
