,Time,Mass
0,0,0.002
1,2,0.002
2,4,0.003
3,6,0.002
4,8,0.002
5,10,0.002
6,12,0.004
7,14,0.003
8,16,0.002
9,18,0.0
10,20,0.0
11,22,0.002
12,24,-0.001
13,26,0.002
14,28,0.0
15,30,-0.001
16,32,0.0
17,34,0.001
18,36,0.0
19,38,0.001
20,40,0.005
21,42,0.0
22,44,-0.002
23,46,-0.002
24,48,0.003
25,50,-0.001
26,52,0.0
27,54,-0.002
28,56,0.994
29,58,0.995
30,60,0.998
31,62,0.997
32,64,1.0
33,66,2.003
34,68,2.003
35,70,2.0
36,72,2.001
37,74,2.995
38,76,2.999
39,78,3.0
40,80,2.999
41,82,3.002
42,84,3.994
43,86,3.995
44,88,3.997
45,90,3.997
46,92,3.997
47,94,5.003
48,96,5.002
49,98,5.001
50,100,5.004
51,102,6.01
52,104,6.009
53,106,6.007
54,108,6.596
55,110,6.602
56,112,6.601
57,114,6.601
58,116,7.193
59,118,7.197
60,120,7.193
61,122,7.194
62,124,7.197
63,126,8.196
64,128,8.199
65,130,8.199
66,132,8.198
67,134,9.206
68,136,9.203
69,138,9.203
70,140,9.203
71,142,9.203
72,144,10.21
73,146,10.209
74,148,10.206
75,150,10.209
76,152,11.198
77,154,11.198
78,156,11.196
79,158,11.196
80,160,12.194
81,162,12.196
82,164,12.196
83,166,12.198
84,168,12.197
85,170,13.154
86,172,13.154
87,174,13.152
88,176,14.092
89,178,14.092
90,180,14.093
91,182,14.096
92,184,14.095
93,186,15.103
94,188,15.1
95,190,15.099
96,192,15.102
97,194,16.104
98,196,16.104
99,198,16.103
100,200,16.102
101,202,17.109
102,204,17.107
103,206,17.107
104,208,17.108
105,210,18.113
106,212,18.113
107,214,18.111
108,216,18.111
109,218,19.117
110,220,19.117
111,222,19.116
112,224,19.116
113,226,20.122
114,228,20.118
115,230,20.118
116,232,20.119
117,234,20.839
118,236,20.84
119,238,20.84
120,240,20.842
121,242,21.562
122,244,21.564
123,246,21.561
124,248,21.562
125,250,22.568
126,252,22.567
127,254,22.566
128,256,22.567
129,258,23.566
130,260,23.57
131,262,23.57
132,264,23.57
133,266,23.571
134,268,24.573
135,270,24.574
136,272,24.574
137,274,25.58
138,276,25.579
139,278,25.578
140,280,25.578
141,282,26.584
142,284,26.584
143,286,26.582
144,288,26.585
145,290,27.59
146,292,27.59
147,294,27.589
148,296,28.463
149,298,28.462
150,300,28.459
151,302,28.461
152,304,29.36
153,306,29.36
154,308,29.361
155,310,30.364
156,312,30.364
157,314,30.362
158,316,31.368
159,318,31.368
160,320,31.367
161,322,31.367
162,324,32.372
163,326,32.371
164,328,32.37
165,330,32.371
166,332,33.376
167,334,33.376
168,336,33.375
169,338,33.376
170,340,34.38
171,342,34.38
172,344,34.38
173,346,35.383
174,348,35.382
175,350,35.381
176,352,35.381
177,354,36.346
178,356,36.346
179,358,36.343
180,360,37.321
181,362,37.32
182,364,37.319
183,366,37.319
184,368,38.315
185,370,38.315
186,372,38.314
187,374,38.313
188,376,39.319
189,378,39.319
190,380,39.317
191,382,40.32
192,384,40.319
193,386,40.318
194,388,40.319
195,390,41.323
196,392,41.322
197,394,41.32
198,396,41.32
199,398,42.323
200,400,42.323
201,402,42.323
202,404,43.326
203,406,43.326
204,408,43.324
205,410,43.325
206,412,44.005
207,414,44.005
208,416,44.004
209,418,44.004
210,420,44.682
211,422,44.682
212,424,44.684
213,426,44.683
214,428,44.682
215,430,44.682
216,432,44.683
217,434,44.683
218,436,44.681
219,438,44.677
220,440,44.684
221,442,44.68
222,444,44.681
223,446,44.68
224,448,44.679
225,450,44.68
226,452,44.68
227,454,44.68
228,456,44.68
229,458,44.68
230,460,44.677
231,462,44.677
232,464,44.677
233,466,44.676
234,468,44.678
235,470,44.679
236,472,44.679
237,474,44.678
238,476,44.676
239,478,44.677
240,480,44.676
241,482,44.677
242,484,44.677
243,486,44.676
244,488,44.678
245,490,44.677
246,492,44.676
247,494,44.672
248,496,44.674
249,498,44.674
250,500,44.672
251,502,44.672
252,504,45.23
253,506,45.23
254,508,45.23
255,510,45.231
256,512,45.231
257,514,45.231
258,516,45.231
259,518,45.231
260,520,45.231
261,522,45.23
262,524,45.23
263,526,45.229
264,528,45.229
265,530,45.228
266,532,45.228
267,534,45.228
268,536,45.228
269,538,45.227
270,540,45.228
271,542,45.227
272,544,45.227
273,546,45.23
274,548,45.228
275,550,45.229
276,552,45.227
277,554,45.223
278,556,45.227
279,558,45.225
280,560,45.225
281,562,45.223
282,564,45.223
283,566,45.225
284,568,45.226
285,570,45.224
286,572,45.226
287,574,45.224
288,576,45.224
289,578,45.224
290,580,45.224
291,582,45.224
292,584,45.223
293,586,45.222
294,588,45.222
295,590,45.222
296,592,45.223
297,594,45.222
298,596,45.223
299,598,45.222
300,600,45.223
301,602,45.222
302,604,45.222
303,606,45.219
304,608,45.218
305,610,45.222
306,612,45.737
307,614,45.738
308,616,45.74
309,618,45.741
310,620,45.759
311,622,45.761
312,624,45.892
313,626,45.891
314,628,45.887
315,630,45.891
316,632,45.89
317,634,45.89
318,636,45.888
319,638,45.888
320,640,45.887
321,642,45.887
322,644,45.887
323,646,45.885
324,648,45.888
325,650,45.888
326,652,45.888
327,654,45.888
328,656,45.888
329,658,45.888
330,660,45.888
331,662,45.887
332,664,45.885
333,666,45.885
334,668,45.885
335,670,46.382
336,672,46.382
337,674,46.383
338,676,46.422
339,678,46.422
340,680,46.448
341,682,46.448
342,684,46.474
343,686,46.473
344,688,46.476
345,690,46.507
346,692,46.507
347,694,46.507
348,696,46.511
349,698,46.508
350,700,46.505
351,702,46.508
352,704,46.508
353,706,46.509
354,708,46.505
355,710,46.504
356,712,46.505
357,714,46.505
358,716,46.507
359,718,46.507
360,720,46.505
361,722,46.505
362,724,46.505
363,726,46.505
364,728,46.506
365,730,46.506
366,732,46.505
367,734,46.502
368,736,46.5
369,738,46.504
370,740,46.504
371,742,47.009
372,744,47.01
373,746,47.009
374,748,47.05
375,750,47.049
376,752,47.076
377,754,47.075
378,756,47.098
379,758,47.1
380,760,47.124
381,762,47.123
382,764,47.118
383,766,47.123
384,768,47.123
385,770,47.122
386,772,47.123
387,774,47.123
388,776,47.12
389,778,47.119
390,780,47.119
391,782,47.122
392,784,47.121
393,786,47.12
394,788,47.119
395,790,47.119
396,792,47.12
397,794,47.12
398,796,47.121
399,798,47.121
400,800,47.12
401,802,47.119
402,804,47.118
403,806,47.119
404,808,47.118
405,810,47.118
406,812,47.116
407,814,47.116
408,816,47.117
409,818,47.116
410,820,47.115
411,822,47.114
412,824,47.116
413,826,47.119
414,828,47.118
415,830,47.118
416,832,47.115
417,834,47.114
418,836,47.111
419,838,47.115
420,840,47.826
421,842,47.826
422,844,47.83
423,846,47.86
424,848,47.873
425,850,47.868
426,852,47.889
427,854,47.889
428,856,47.914
429,858,47.916
430,860,47.915
431,862,47.933
432,864,47.933
433,866,47.93
434,868,47.933
435,870,47.93
436,872,47.935
437,874,47.934
438,876,47.931
439,878,47.937
440,880,47.931
441,882,47.93
442,884,47.932
443,886,47.927
444,888,47.931
445,890,47.933
446,892,47.931
447,894,47.932
448,896,47.932
449,898,47.93
450,900,47.93
451,902,47.93
452,904,47.929
453,906,47.929
454,908,47.927
455,910,47.929
456,912,47.925
457,914,47.926
458,916,47.927
459,918,47.929
460,920,47.928
461,922,47.928
462,924,47.928
463,926,47.927
464,928,47.926
465,930,47.924
466,932,47.925
467,934,47.922
468,936,47.923
469,938,47.925
470,940,47.923
471,942,48.497
472,944,48.496
473,946,48.496
474,948,48.496
475,950,48.526
476,952,48.526
477,954,48.551
478,956,48.55
479,958,48.58
480,960,48.58
481,962,48.578
482,964,48.605
483,966,48.605
484,968,48.604
485,970,48.609
486,972,48.608
487,974,48.608
488,976,48.605
489,978,48.606
490,980,48.607
