,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,-0.001
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.0
19,38,0.0
20,40,0.003
21,42,-0.001
22,44,-0.003
23,46,-0.003
24,48,-0.002
25,50,0.0
26,52,-0.002
27,54,-0.003
28,56,0.0
29,58,0.996
30,60,0.998
31,62,1.0
32,64,0.998
33,66,1.0
34,68,1.993
35,70,1.998
36,72,1.998
37,74,1.997
38,76,1.998
39,78,2.993
40,80,2.997
41,82,2.997
42,84,2.997
43,86,2.997
44,88,3.996
45,90,4.001
46,92,4.002
47,94,4.001
48,96,4.002
49,98,4.998
50,100,5.002
51,102,5.003
52,104,5.003
53,106,6.001
54,108,6.006
55,110,6.006
56,112,6.006
57,114,6.006
58,116,6.759
59,118,6.758
60,120,6.758
61,122,6.759
62,124,7.508
63,126,7.511
64,128,7.512
65,130,7.512
66,132,7.514
67,134,7.514
68,136,8.513
69,138,8.511
70,140,8.511
71,142,9.508
72,144,9.513
73,146,9.514
74,148,9.512
75,150,9.512
76,152,10.509
77,154,10.516
78,156,10.515
79,158,10.515
80,160,10.515
81,162,11.51
82,164,11.517
83,166,11.517
84,168,11.515
85,170,11.515
86,172,12.518
87,174,12.518
88,176,13.512
89,178,13.517
90,180,13.518
91,182,13.516
92,184,13.516
93,186,14.265
94,188,14.269
95,190,14.27
96,192,14.269
97,194,14.27
98,196,15.018
99,198,15.023
100,200,15.023
101,202,15.022
102,204,15.023
103,206,16.024
104,208,16.024
105,210,16.023
106,212,16.023
107,214,17.023
108,216,17.023
109,218,17.023
110,220,17.022
111,222,18.018
112,224,18.024
113,226,18.023
114,228,18.023
115,230,18.024
116,232,19.02
117,234,19.019
118,236,19.018
119,238,20.021
120,240,20.02
121,242,20.019
122,244,20.019
123,246,21.013
124,248,21.019
125,250,21.019
126,252,21.019
127,254,21.02
128,256,21.815
129,258,21.815
130,260,21.814
131,262,21.816
132,264,22.605
133,266,22.606
134,268,23.606
135,270,23.606
136,272,23.606
137,274,23.606
138,276,24.605
139,278,24.605
140,280,24.603
141,282,24.603
142,284,25.626
143,286,25.626
144,288,26.625
145,290,26.624
146,292,26.623
147,294,26.622
148,296,27.621
149,298,27.621
150,300,27.619
151,302,27.619
152,304,28.621
153,306,28.621
154,308,28.62
155,310,29.381
156,312,29.381
157,314,29.38
158,316,29.38
159,318,30.126
160,320,30.126
161,322,30.125
162,324,30.125
163,326,31.123
164,328,31.123
165,330,31.122
166,332,31.122
167,334,32.126
168,336,32.124
169,338,32.124
170,340,32.124
171,342,33.126
172,344,33.125
173,346,33.125
174,348,33.125
175,350,34.125
176,352,34.125
177,354,34.125
178,356,34.124
179,358,35.124
180,360,35.124
181,362,35.124
182,364,36.126
183,366,36.126
184,368,36.124
185,370,36.123
186,372,36.994
187,374,36.994
188,376,36.995
189,378,37.869
190,380,37.869
191,382,37.868
192,384,37.868
193,386,38.869
194,388,38.868
195,390,38.867
196,392,38.867
197,394,39.87
198,396,39.869
199,398,39.868
200,400,39.868
201,402,40.869
202,404,40.869
203,406,40.868
204,408,40.868
205,410,41.869
206,412,41.869
207,414,41.867
208,416,41.867
209,418,42.869
210,420,42.869
211,422,42.867
212,424,42.867
213,426,43.869
214,428,43.869
215,430,43.868
216,432,43.869
217,434,44.626
218,436,44.626
219,438,44.625
220,440,45.374
221,442,45.382
222,444,45.382
223,446,45.38
224,448,45.378
225,450,45.379
226,452,45.375
227,454,45.375
228,456,45.378
229,458,45.378
230,460,45.38
231,462,45.379
232,464,45.378
233,466,45.377
234,468,45.376
235,470,45.376
236,472,45.376
237,474,45.376
238,476,45.376
239,478,45.375
240,480,45.375
241,482,45.375
242,484,45.375
243,486,45.374
244,488,45.375
245,490,45.375
246,492,45.375
247,494,45.376
248,496,45.375
249,498,45.375
250,500,45.374
251,502,45.771
252,504,45.768
253,506,45.767
254,508,45.765
255,510,45.766
256,512,45.766
257,514,45.765
258,516,45.829
259,518,45.832
260,520,45.84
261,522,45.891
262,524,45.891
263,526,45.888
264,528,45.888
265,530,45.888
266,532,45.886
267,534,45.886
268,536,45.886
269,538,45.886
270,540,45.886
271,542,45.886
272,544,45.886
273,546,45.886
274,548,45.886
275,550,45.886
276,552,45.886
277,554,45.887
278,556,45.887
279,558,45.887
280,560,45.887
281,562,45.885
282,564,45.887
283,566,46.382
284,568,46.382
285,570,46.382
286,572,46.382
287,574,46.382
