,Time,Mass
0,0,0.004
1,2,-0.001
2,4,-0.002
3,6,0.002
4,8,0.0
5,10,0.0
6,12,0.001
7,14,-0.009
8,16,-0.002
9,18,-0.004
10,20,-0.003
11,22,-0.004
12,24,0.001
13,26,0.0
14,28,-0.001
15,30,0.0
16,32,0.001
17,34,0.002
18,36,0.003
19,38,0.0
20,40,0.0
21,42,0.0
22,44,0.001
23,46,0.0
24,48,-0.001
25,50,0.0
26,52,0.0
27,54,-0.001
28,56,-0.002
29,58,-0.003
30,60,-0.002
31,62,-0.002
32,64,-0.003
33,66,-0.003
34,68,-0.003
35,70,-0.003
36,72,-0.002
37,74,-0.004
38,76,-0.003
39,78,-0.001
40,80,-0.002
41,82,-0.003
42,84,0.0
43,86,0.001
44,88,-0.002
45,90,-0.002
46,92,-0.003
47,94,-0.003
48,96,-0.003
49,98,-0.003
50,100,-0.004
51,102,-0.003
52,104,-0.003
53,106,-0.005
54,108,-0.002
55,110,1.0
56,112,1.0
57,114,0.998
58,116,0.997
59,118,0.993
60,120,2.0
61,122,2.0
62,124,2.0
63,126,2.002
64,128,2.002
65,130,3.003
66,132,3.002
67,134,2.993
68,136,2.996
69,138,3.001
70,140,3.999
71,142,4.0
72,144,4.0
73,146,4.0
74,148,4.001
75,150,4.995
76,152,4.998
77,154,5.002
78,156,5.003
79,158,5.003
80,160,5.997
81,162,5.999
82,164,6.001
83,166,6.001
84,168,6.001
85,170,6.921
86,172,6.92
87,174,6.92
88,176,6.92
89,178,7.839
90,180,7.838
91,182,7.837
92,184,7.837
93,186,8.842
94,188,8.841
95,190,8.84
96,192,8.837
97,194,8.84
98,196,9.843
99,198,9.842
100,200,9.84
101,202,9.839
102,204,10.835
103,206,10.838
104,208,10.838
105,210,10.837
106,212,10.833
107,214,11.835
108,216,11.837
109,218,11.838
110,220,11.836
111,222,12.843
112,224,12.843
113,226,12.837
114,228,12.839
115,230,13.843
116,232,13.843
117,234,13.841
118,236,13.84
119,238,14.525
120,240,14.523
121,242,14.522
122,244,14.522
123,246,15.199
124,248,15.203
125,250,15.2
126,252,15.199
127,254,15.201
128,256,16.207
129,258,16.206
130,260,16.201
131,262,16.204
132,264,17.204
133,266,17.204
134,268,17.202
135,270,17.202
136,272,18.207
137,274,18.207
138,276,18.206
139,278,18.208
140,280,19.205
141,282,19.205
142,284,19.205
143,286,19.204
144,288,20.204
145,290,20.204
146,292,20.201
147,294,20.201
148,296,21.199
149,298,21.2
150,300,21.803
151,302,21.802
152,304,21.801
153,306,22.405
154,308,22.404
155,310,22.402
156,312,22.402
157,314,23.406
158,316,23.406
159,318,23.406
160,320,23.406
161,322,23.406
162,324,24.408
163,326,24.411
164,328,24.41
165,330,25.413
166,332,25.41
167,334,25.409
168,336,25.408
169,338,26.415
170,340,26.415
171,342,26.414
172,344,26.413
173,346,27.417
174,348,27.417
175,350,27.414
176,352,27.414
177,354,28.421
178,356,28.421
179,358,28.42
180,360,28.419
181,362,29.298
182,364,29.295
183,366,29.297
184,368,29.294
185,370,30.173
186,372,30.174
187,374,30.175
188,376,31.162
189,378,31.158
190,380,31.156
191,382,31.158
192,384,32.142
193,386,32.142
194,388,32.144
195,390,32.144
196,392,33.14
197,394,33.14
198,396,33.14
199,398,33.139
200,400,34.117
201,402,34.117
202,404,34.117
203,406,34.117
204,408,35.116
205,410,35.116
206,412,35.114
207,414,35.114
208,416,36.115
209,418,36.113
210,420,36.113
211,422,36.112
212,424,37.031
213,426,37.03
214,428,37.027
215,430,37.945
216,432,37.941
217,434,37.939
218,436,37.942
219,438,38.942
220,440,38.941
221,442,38.939
222,444,38.938
223,446,39.915
224,448,39.915
225,450,40.895
226,452,40.895
227,454,40.895
228,456,41.876
229,458,41.876
230,460,41.876
231,462,41.877
232,464,42.879
233,466,42.879
234,468,42.876
235,470,42.877
236,472,43.881
237,474,43.878
238,476,43.878
239,478,44.524
240,480,44.52
241,482,44.52
242,484,45.162
243,486,45.161
244,488,45.163
245,490,45.158
246,492,45.159
247,494,45.162
248,496,45.158
249,498,45.158
250,500,45.157
251,502,45.158
252,504,45.159
253,506,45.157
254,508,45.158
255,510,45.158
256,512,45.159
257,514,45.158
258,516,45.151
259,518,45.15
260,520,45.154
261,522,45.154
262,524,45.153
263,526,45.152
264,528,45.151
265,530,45.151
266,532,45.15
267,534,45.15
268,536,45.149
269,538,45.148
270,540,45.15
271,542,45.15
272,544,45.15
273,546,45.15
274,548,45.15
275,550,45.15
276,552,45.936
277,554,45.953
278,556,45.953
279,558,45.954
280,560,45.955
281,562,45.954
282,564,45.977
283,566,45.973
284,568,45.974
285,570,45.972
286,572,45.973
287,574,45.975
288,576,45.975
289,578,45.972
290,580,45.97
291,582,45.973
292,584,45.973
293,586,45.972
294,588,45.972
295,590,45.969
296,592,45.97
297,594,45.971
298,596,45.97
299,598,45.965
300,600,45.965
301,602,45.965
302,604,45.966
303,606,45.965
304,608,45.963
305,610,45.964
306,612,45.965
307,614,45.965
308,616,45.965
309,618,45.97
310,620,45.97
311,622,45.964
312,624,45.963
313,626,45.963
314,628,46.807
315,630,46.804
316,632,46.804
317,634,46.806
318,636,46.832
319,638,46.831
320,640,46.831
321,642,46.827
322,644,46.826
323,646,46.826
324,648,46.827
325,650,46.827
326,652,46.826
327,654,46.852
328,656,46.853
329,658,46.852
330,660,46.853
331,662,46.852
332,664,46.849
333,666,46.852
334,668,46.852
335,670,46.852
336,672,46.848
337,674,46.846
338,676,46.846
339,678,46.849
340,680,46.847
341,682,46.849
342,684,46.846
343,686,46.844
344,688,46.844
345,690,46.845
346,692,46.845
347,694,46.845
348,696,46.845
349,698,46.848
350,700,46.846
351,702,46.845
352,704,47.679
353,706,47.675
354,708,47.675
355,710,47.698
356,712,47.698
357,714,47.696
358,716,47.696
359,718,47.696
360,720,47.694
361,722,47.694
362,724,47.694
363,726,47.733
364,728,47.734
365,730,47.735
366,732,47.736
367,734,47.733
368,736,47.733
369,738,47.734
370,740,47.734
371,742,47.733
372,744,47.731
373,746,47.73
374,748,47.729
375,750,47.73
376,752,47.73
377,754,47.728
378,756,47.73
379,758,47.728
380,760,47.727
381,762,47.728
382,764,47.727
383,766,47.723
384,768,47.723
385,770,47.727
386,772,47.731
387,774,47.731
388,776,47.727
389,778,47.731
390,780,47.726
391,782,47.726
392,784,47.726
393,786,48.731
394,788,48.731
395,790,48.732
396,792,48.732
397,794,48.765
398,796,48.764
399,798,48.762
400,800,48.761
401,802,48.762
402,804,48.764
403,806,48.763
404,808,48.762
405,810,48.808
406,812,48.805
407,814,48.806
408,816,48.806
409,818,48.806
410,820,48.808
411,822,48.808
412,824,48.807
413,826,48.804
414,828,48.803
415,830,48.803
416,832,48.806
417,834,48.802
418,836,48.803
419,838,48.803
420,840,48.803
421,842,48.803
422,844,48.801
423,846,48.797
424,848,48.799
425,850,48.799
426,852,48.797
427,854,48.8
428,856,48.796
429,858,48.797
430,860,48.796
431,862,48.798
432,864,49.635
433,866,49.634
434,868,49.628
435,870,49.628
436,872,49.625
437,874,49.654
438,876,49.652
439,878,49.652
440,880,49.653
441,882,49.653
442,884,49.653
443,886,49.653
444,888,49.653
445,890,49.651
446,892,49.671
447,894,49.673
448,896,49.677
449,898,49.669
450,900,49.673
451,902,49.675
452,904,49.675
453,906,49.675
454,908,49.676
455,910,49.676
456,912,49.676
457,914,49.679
458,916,49.677
459,918,49.672
460,920,49.673
461,922,49.676
462,924,49.671
463,926,49.67
464,928,49.67
465,930,49.668
466,932,49.668
467,934,49.669
468,936,49.667
469,938,49.667
470,940,49.667
471,942,49.669
472,944,49.667
473,946,49.667
474,948,49.667
475,950,49.668
476,952,49.665
477,954,49.665
478,956,49.666
479,958,49.666
480,960,49.667
481,962,49.665
482,964,49.663
483,966,49.664
484,968,50.356
485,970,50.372
486,972,50.396
487,974,50.393
488,976,50.393
489,978,50.42
490,980,50.442
491,982,50.443
492,984,50.443
493,986,50.47
494,988,50.469
495,990,50.469
496,992,50.474
497,994,50.494
498,996,50.489
499,998,50.489
500,1000,50.495
501,1002,50.493
502,1004,50.49
503,1006,50.491
504,1008,50.49
505,1010,50.486
506,1012,50.486
507,1014,50.489
508,1016,50.49
509,1018,50.488
510,1020,50.487
511,1022,50.491
512,1024,50.488
513,1026,50.486
514,1028,50.484
515,1030,50.487
516,1032,50.484
517,1034,50.488
518,1036,50.485
519,1038,50.484
520,1040,50.485
521,1042,50.488
522,1044,50.485
523,1046,50.483
524,1048,50.483
525,1050,50.484
526,1052,50.486
527,1054,50.483
528,1056,50.484
529,1058,50.482
530,1060,50.486
531,1062,50.943
532,1064,50.945
533,1066,50.968
534,1068,50.967
535,1070,50.967
536,1072,50.991
537,1074,50.991
538,1076,51.013
539,1078,51.015
540,1080,51.012
541,1082,51.034
542,1084,51.034
543,1086,51.032
544,1088,51.03
545,1090,51.032
546,1092,51.034
547,1094,51.055
548,1096,51.053
549,1098,51.053
550,1100,51.051
551,1102,51.052
552,1104,51.052
553,1106,51.05
554,1108,51.05
555,1110,51.05
556,1112,51.048
557,1114,51.049
558,1116,51.047
559,1118,51.046
560,1120,51.048
561,1122,51.048
562,1124,51.049
563,1126,51.047
564,1128,51.049
565,1130,51.048
566,1132,51.046
567,1134,51.048
568,1136,51.046
569,1138,51.048
570,1140,51.047
571,1142,51.606
572,1144,51.606
573,1146,51.605
574,1148,51.636
575,1150,51.635
576,1152,51.656
577,1154,51.657
578,1156,51.679
579,1158,51.679
580,1160,51.701
581,1162,51.701
582,1164,51.702
583,1166,51.701
