,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.001
9,18,0.0
10,20,0.0
11,22,0.001
12,24,0.0
13,26,0.002
14,28,0.002
15,30,0.002
16,32,0.002
17,34,0.002
18,36,0.002
19,38,-0.001
20,40,0.0
21,42,0.003
22,44,0.002
23,46,0.002
24,48,0.0
25,50,-0.001
26,52,-0.001
27,54,-0.003
28,56,-0.004
29,58,-0.005
30,60,-0.001
31,62,0.0
32,64,-0.001
33,66,-0.002
34,68,0.0
35,70,1.002
36,72,1.002
37,74,0.999
38,76,2.0
39,78,1.998
40,80,1.996
41,82,1.996
42,84,2.992
43,86,2.991
44,88,2.992
45,90,2.994
46,92,3.986
47,94,3.985
48,96,4.968
49,98,4.969
50,100,4.969
51,102,4.969
52,104,5.962
53,106,5.959
54,108,5.96
55,110,5.959
56,112,6.954
57,114,6.954
58,116,6.954
59,118,7.498
60,120,7.498
61,122,7.498
62,124,8.061
63,126,8.061
64,128,8.06
65,130,8.061
66,132,9.06
67,134,9.06
68,136,9.058
69,138,10.053
70,140,10.053
71,142,10.053
72,144,10.053
73,146,11.043
74,148,11.043
75,150,11.043
76,152,11.043
77,154,12.024
78,156,12.024
79,158,12.023
80,160,12.023
81,162,13.016
82,164,13.016
83,166,13.016
84,168,13.016
85,170,14.009
86,172,14.01
87,174,14.012
88,176,14.012
89,178,14.949
90,180,14.948
91,182,14.948
92,184,14.948
93,186,15.893
94,188,15.891
95,190,15.891
96,192,15.892
97,194,16.888
98,196,16.888
99,198,16.888
100,200,16.887
101,202,17.877
102,204,17.879
103,206,17.878
104,208,17.878
105,210,18.865
106,212,18.865
107,214,18.863
108,216,19.853
109,218,19.853
110,220,19.853
111,222,19.853
112,224,20.836
113,226,20.838
114,228,21.831
115,230,21.834
116,232,21.83
117,234,21.831
118,236,22.829
119,238,22.828
120,240,22.827
121,242,23.445
122,244,23.445
123,246,23.444
124,248,24.061
125,250,24.061
126,252,24.061
127,254,24.061
128,256,25.056
129,258,25.055
130,260,25.052
131,262,25.053
132,264,26.05
133,266,26.05
134,268,26.053
135,270,26.053
136,272,26.053
137,274,27.051
138,276,27.05
139,278,27.05
140,280,28.048
141,282,28.047
142,284,28.045
143,286,28.046
144,288,29.033
145,290,29.031
146,292,29.031
147,294,29.033
148,296,30.013
149,298,30.01
150,300,30.009
151,302,30.009
152,304,30.009
153,306,31.015
154,308,31.014
155,310,31.605
156,312,31.607
157,314,31.604
158,316,31.606
159,318,32.198
160,320,32.195
161,322,32.194
162,324,32.195
163,326,33.185
164,328,33.184
165,330,33.181
166,332,34.169
167,334,34.17
168,336,34.167
169,338,34.167
170,340,35.161
171,342,35.16
172,344,35.159
173,346,35.159
174,348,36.143
175,350,36.144
176,352,36.145
177,354,36.143
178,356,37.132
179,358,37.131
180,360,37.131
181,362,37.131
182,364,38.121
183,366,38.121
184,368,38.121
185,370,38.118
186,372,39.108
187,374,39.109
188,376,39.107
189,378,39.106
190,380,39.998
191,382,40.0
192,384,40.0
193,386,40.0
194,388,40.891
195,390,40.891
196,392,40.892
197,394,40.891
198,396,41.878
199,398,41.878
200,400,41.876
201,402,41.88
202,404,42.869
203,406,42.869
204,408,42.87
205,410,42.872
206,412,43.863
207,414,43.86
208,416,43.86
209,418,43.86
210,420,44.848
211,422,44.847
212,424,44.847
213,426,44.846
214,428,45.836
215,430,45.837
216,432,45.838
217,434,45.837
218,436,46.827
219,438,46.827
220,440,46.826
221,442,46.826
222,444,46.826
223,446,47.73
224,448,47.729
225,450,47.729
226,452,48.629
227,454,48.631
228,456,48.635
229,458,48.631
230,460,48.631
231,462,48.631
232,464,48.631
233,466,48.63
234,468,48.63
235,470,48.632
236,472,48.632
237,474,48.631
238,476,48.629
239,478,48.629
240,480,48.629
241,482,48.628
242,484,48.627
243,486,48.626
244,488,48.626
245,490,48.626
246,492,48.626
247,494,48.627
248,496,48.627
249,498,48.626
250,500,48.628
251,502,48.628
252,504,48.628
253,506,48.628
254,508,48.625
255,510,48.623
256,512,48.621
257,514,48.621
258,516,49.297
259,518,49.315
260,520,49.315
261,522,49.315
262,524,49.315
263,526,49.313
264,528,49.331
265,530,49.332
266,532,49.33
267,534,49.33
268,536,49.331
269,538,49.331
270,540,49.33
271,542,49.329
272,544,49.329
273,546,49.33
274,548,49.329
275,550,49.33
276,552,49.329
277,554,49.33
278,556,49.329
279,558,49.328
280,560,49.328
281,562,49.327
282,564,49.326
283,566,49.326
284,568,49.326
285,570,49.326
286,572,49.324
287,574,49.324
