,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.004
19,38,0.0
20,40,-0.003
21,42,-0.002
22,44,0.0
23,46,0.0
24,48,0.0
25,50,-0.001
26,52,1.011
27,54,1.011
28,56,1.011
29,58,1.01
30,60,1.01
31,62,2.014
32,64,2.014
33,66,2.014
34,68,3.019
35,70,3.019
36,72,3.019
37,74,3.019
38,76,4.028
39,78,4.028
40,80,4.028
41,82,4.028
42,84,5.039
43,86,5.039
44,88,6.049
45,90,6.049
46,92,6.05
47,94,6.576
48,96,6.576
49,98,7.105
50,100,7.105
51,102,7.103
52,104,7.105
53,106,8.107
54,108,8.107
55,110,8.107
56,112,8.107
57,114,9.111
58,116,9.111
59,118,9.111
60,120,9.111
61,122,10.115
62,124,10.115
63,126,10.115
64,128,10.115
65,130,11.12
66,132,11.12
67,134,11.119
68,136,11.119
69,138,12.122
70,140,12.122
71,142,12.122
72,144,12.122
73,146,13.123
74,148,13.123
75,150,13.123
76,152,13.641
77,154,13.641
78,156,13.642
79,158,14.164
80,160,14.164
81,162,14.164
82,164,14.164
83,166,15.165
84,168,15.164
85,170,15.163
86,172,15.163
87,174,16.17
88,176,16.17
89,178,16.169
90,180,16.169
91,182,17.17
92,184,17.17
93,186,17.17
94,188,17.17
95,190,18.172
96,192,18.172
97,194,18.171
98,196,18.169
99,198,19.172
100,200,19.172
101,202,19.172
102,204,19.172
103,206,20.132
104,208,20.132
105,210,20.132
106,212,20.131
107,214,21.093
108,216,21.093
109,218,21.093
110,220,21.093
111,222,21.093
112,224,22.098
113,226,22.097
114,228,22.096
115,230,22.096
116,232,23.107
117,234,23.106
118,236,23.105
119,238,23.105
120,240,24.099
121,242,24.099
122,244,24.098
123,246,24.098
124,248,25.086
125,250,25.085
126,252,25.085
127,254,25.085
128,256,26.079
129,258,26.079
130,260,26.077
131,262,26.077
132,264,27.075
133,266,27.074
134,268,27.072
135,270,27.072
136,272,28.069
137,274,28.069
138,276,28.068
139,278,28.612
140,280,28.612
141,282,28.611
142,284,29.153
143,286,29.153
144,288,29.151
145,290,29.151
146,292,30.144
147,294,30.144
148,296,30.142
149,298,30.141
150,300,31.136
151,302,31.135
152,304,31.134
153,306,31.134
154,308,32.128
155,310,32.128
156,312,32.127
157,314,32.127
158,316,32.127
159,318,33.14
160,320,33.139
161,322,33.138
162,324,34.129
163,326,34.129
164,328,34.127
165,330,34.127
166,332,35.124
167,334,35.124
168,336,35.123
169,338,35.123
170,340,35.859
171,342,35.859
172,344,35.857
173,346,35.857
174,348,35.857
175,350,36.59
176,352,36.589
177,354,36.589
178,356,37.581
179,358,37.58
180,360,37.579
181,362,37.579
182,364,38.567
183,366,38.567
184,368,38.566
185,370,38.565
186,372,39.566
187,374,39.565
188,376,39.565
189,378,39.565
190,380,40.554
191,382,40.554
192,384,40.552
193,386,40.552
194,388,41.548
195,390,41.547
196,392,41.546
197,394,41.546
198,396,42.498
199,398,42.498
200,400,42.496
201,402,42.496
202,404,43.443
203,406,43.446
204,408,43.447
205,410,43.446
206,412,43.446
207,414,43.446
208,416,43.446
209,418,43.445
210,420,43.445
211,422,43.445
212,424,43.445
213,426,43.448
214,428,43.446
215,430,43.445
216,432,43.445
217,434,43.445
218,436,43.445
219,438,43.443
220,440,43.443
221,442,43.443
222,444,43.443
223,446,43.441
224,448,43.442
225,450,43.442
226,452,43.442
227,454,43.442
228,456,43.442
229,458,43.444
230,460,43.445
231,462,43.445
232,464,43.442
233,466,43.442
234,468,43.44
235,470,43.44
236,472,43.829
237,474,43.829
238,476,43.831
239,478,43.831
240,480,43.831
241,482,43.831
242,484,43.83
243,486,43.83
244,488,43.83
245,490,43.83
246,492,43.83
247,494,43.829
248,496,43.829
249,498,43.831
250,500,43.831
251,502,43.829
252,504,43.828
253,506,43.829
254,508,43.828
255,510,43.828
256,512,43.828
257,514,43.828
258,516,43.827
259,518,43.827
260,520,43.827
261,522,43.827
262,524,43.827
263,526,43.827
264,528,43.827
265,530,43.828
266,532,43.828
267,534,43.828
268,536,43.825
269,538,43.825
270,540,43.824
271,542,43.824
272,544,44.309
273,546,44.312
274,548,44.314
275,550,44.315
276,552,44.315
277,554,44.316
278,556,44.316
279,558,44.32
280,560,44.322
281,562,44.318
282,564,44.322
283,566,44.326
284,568,44.339
285,570,44.339
286,572,44.337
287,574,44.336
288,576,44.336
