,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.002
3,6,0.004
4,8,-0.001
5,10,0.0
6,12,0.0
7,14,0.003
8,16,0.003
9,18,0.004
10,20,0.006
11,22,0.002
12,24,0.0
13,26,0.0
14,28,0.004
15,30,0.0
16,32,0.003
17,34,0.002
18,36,0.0
19,38,0.0
20,40,0.0
21,42,-0.001
22,44,-0.001
23,46,-0.002
24,48,0.004
25,50,-0.003
26,52,-0.005
27,54,-0.001
28,56,-0.001
29,58,-0.002
30,60,-0.004
31,62,-0.003
32,64,0.992
33,66,0.993
34,68,0.993
35,70,2.003
36,72,2.003
37,74,2.001
38,76,2.001
39,78,2.981
40,80,2.979
41,82,2.976
42,84,2.98
43,86,3.988
44,88,3.989
45,90,3.992
46,92,4.996
47,94,5.002
48,96,4.996
49,98,4.996
50,100,6.004
51,102,6.004
52,104,6.003
53,106,6.001
54,108,6.975
55,110,6.977
56,112,6.973
57,114,7.943
58,116,7.943
59,118,7.945
60,120,7.944
61,122,8.947
62,124,8.948
63,126,8.95
64,128,8.949
65,130,9.93
66,132,9.93
67,134,9.93
68,136,10.938
69,138,10.935
70,140,10.935
71,142,11.929
72,144,11.932
73,146,11.934
74,148,12.917
75,150,12.92
76,152,12.92
77,154,12.92
78,156,13.925
79,158,13.924
80,160,13.925
81,162,14.884
82,164,14.884
83,166,14.884
84,168,14.883
85,170,15.838
86,172,15.838
87,174,15.837
88,176,16.834
89,178,16.834
90,180,16.834
91,182,16.834
92,184,17.838
93,186,17.838
94,188,17.837
95,190,17.838
96,192,18.843
97,194,18.842
98,196,18.842
99,198,18.842
100,200,19.841
101,202,19.841
102,204,20.851
103,206,20.849
104,208,20.848
105,210,20.852
106,212,21.848
107,214,21.848
108,216,21.848
109,218,21.849
110,220,22.846
111,222,22.846
112,224,22.849
113,226,23.58
114,228,23.581
115,230,23.581
116,232,24.327
117,234,24.328
118,236,24.328
119,238,24.328
120,240,24.327
121,242,25.333
122,244,25.333
123,246,25.331
124,248,25.331
125,250,26.33
126,252,26.327
127,254,26.327
128,256,26.327
129,258,27.334
130,260,27.333
131,262,27.332
132,264,27.332
133,266,28.335
134,268,28.332
135,270,28.329
136,272,28.331
137,274,29.33
138,276,29.328
139,278,29.329
140,280,30.329
141,282,30.329
142,284,30.326
143,286,30.325
144,288,31.326
145,290,31.319
146,292,31.323
147,294,32.084
148,296,32.081
149,298,32.08
150,300,32.078
151,302,32.838
152,304,32.838
153,306,32.835
154,308,32.836
155,310,33.835
156,312,33.834
157,314,33.834
158,316,33.834
159,318,34.832
160,320,34.832
161,322,34.832
162,324,34.829
163,326,35.829
164,328,35.828
165,330,35.826
166,332,36.828
167,334,36.824
168,336,36.824
169,338,36.826
170,340,36.826
171,342,36.826
172,344,36.826
173,346,48.719
174,348,48.711
175,350,48.706
176,352,48.761
177,354,48.761
178,356,48.768
179,358,48.757
180,360,48.763
181,362,48.772
182,364,48.772
183,366,48.782
184,368,48.788
185,370,48.791
186,372,48.797
187,374,49.547
188,376,49.551
189,378,49.563
190,380,49.555
191,382,49.551
192,384,49.545
193,386,49.581
194,388,49.582
195,390,49.626
196,392,49.621
197,394,49.329
198,396,49.33
199,398,49.328
200,400,49.28
201,402,49.28
202,404,49.282
203,406,49.29
204,408,49.286
205,410,49.294
206,412,49.288
207,414,49.32
208,416,49.324
209,418,49.303
210,420,49.303
211,422,50.421
212,424,50.374
213,426,49.927
214,428,49.923
215,430,49.956
216,432,50.774
217,434,50.794
218,436,50.807
219,438,50.429
220,440,50.413
221,442,50.403
222,444,50.402
223,446,50.403
224,448,50.381
225,450,50.378
226,452,50.389
227,454,50.38
228,456,50.38
229,458,50.379
230,460,50.376
231,462,50.361
232,464,50.365
233,466,50.344
234,468,51.298
235,470,51.293
236,472,51.303
237,474,51.329
238,476,51.328
239,478,50.988
240,480,50.988
241,482,50.952
242,484,50.952
243,486,50.944
244,488,50.905
245,490,50.899
246,492,50.896
247,494,50.902
248,496,50.904
249,498,50.912
250,500,51.759
251,502,51.806
252,504,51.809
253,506,51.841
254,508,51.843
255,510,51.868
256,512,51.556
257,514,51.558
258,516,51.555
259,518,51.549
260,520,51.555
261,522,51.561
262,524,52.395
263,526,52.396
264,528,52.408
265,530,52.404
266,532,51.768
267,534,51.768
268,536,51.774
269,538,51.788
270,540,51.799
271,542,51.802
272,544,51.82
273,546,51.82
274,548,51.835
275,550,51.842
276,552,51.84
277,554,51.831
278,556,51.851
279,558,51.85
280,560,51.851
281,562,51.857
282,564,52.409
283,566,52.408
284,568,52.412
285,570,52.411
286,572,52.412
287,574,52.41
