,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.001
14,28,0.001
15,30,0.001
16,32,0.002
17,34,0.002
18,36,0.002
19,38,0.002
20,40,0.001
21,42,0.0
22,44,-0.001
23,46,0.0
24,48,-0.001
25,50,0.0
26,52,0.0
27,54,-0.002
28,56,-0.001
29,58,0.997
30,60,1.001
31,62,1.0
32,64,0.998
33,66,0.999
34,68,1.995
35,70,2.0
36,72,1.999
37,74,1.999
38,76,2.0
39,78,2.994
40,80,2.998
41,82,2.998
42,84,2.997
43,86,2.997
44,88,3.995
45,90,3.999
46,92,3.999
47,94,3.997
48,96,3.997
49,98,4.993
50,100,4.995
51,102,4.997
52,104,4.995
53,106,4.996
54,108,5.992
55,110,5.994
56,112,5.995
57,114,5.993
58,116,5.994
59,118,6.686
60,120,6.69
61,122,6.69
62,124,6.688
63,126,6.688
64,128,7.386
65,130,7.39
66,132,7.389
67,134,7.388
68,136,7.389
69,138,8.385
70,140,8.39
71,142,8.39
72,144,8.389
73,146,8.388
74,148,9.384
75,150,9.388
76,152,9.388
77,154,9.386
78,156,9.387
79,158,10.381
80,160,10.387
81,162,10.387
82,164,10.386
83,166,10.385
84,168,11.381
85,170,11.385
86,172,11.385
87,174,11.384
88,176,11.384
89,178,12.379
90,180,12.383
91,182,12.383
92,184,12.382
93,186,12.383
94,188,13.377
95,190,13.382
96,192,13.382
97,194,13.382
98,196,13.382
99,198,13.99
100,200,13.994
101,202,13.994
102,204,13.994
103,206,13.994
104,208,13.994
105,210,14.61
106,212,14.608
107,214,14.609
108,216,15.604
109,218,15.608
110,220,15.608
111,222,15.608
112,224,15.608
113,226,16.605
114,228,16.609
115,230,16.609
116,232,16.607
117,234,16.609
118,236,17.609
119,238,17.608
120,240,17.608
121,242,17.608
122,244,18.604
123,246,18.604
124,248,18.609
125,250,18.607
126,252,18.609
127,254,19.609
128,256,19.608
129,258,19.607
130,260,19.607
131,262,20.608
132,264,20.608
133,266,20.607
134,268,20.608
135,270,21.499
136,272,21.503
137,274,21.502
138,276,21.502
139,278,21.502
140,280,22.395
141,282,22.395
142,284,22.394
143,286,22.394
144,288,23.394
145,290,23.394
146,292,23.392
147,294,23.392
148,296,24.391
149,298,24.39
150,300,24.388
151,302,24.388
152,304,25.388
153,306,25.388
154,308,25.386
155,310,25.386
156,312,26.386
157,314,26.386
158,316,26.384
159,318,26.384
160,320,27.385
161,322,27.385
162,324,27.383
163,326,27.382
164,328,28.383
165,330,28.382
166,332,28.381
167,334,28.381
168,336,29.125
169,338,29.125
170,340,29.123
171,342,29.124
172,344,29.868
173,346,29.868
174,348,29.866
175,350,29.866
176,352,30.866
177,354,30.866
178,356,30.864
179,358,30.864
180,360,31.864
181,362,31.863
182,364,31.862
183,366,31.862
184,368,32.859
185,370,32.859
186,372,32.858
187,374,32.857
188,376,33.859
189,378,33.859
190,380,33.858
191,382,33.857
192,384,34.859
193,386,34.859
194,388,34.857
195,390,34.857
196,392,35.855
197,394,35.855
198,396,35.854
199,398,35.853
200,400,36.773
201,402,36.773
202,404,36.771
203,406,36.77
204,408,37.663
205,410,37.662
206,412,37.661
207,414,37.66
208,416,38.633
209,418,38.633
210,420,38.631
211,422,38.631
212,424,39.632
213,426,39.631
214,428,39.629
215,430,39.629
216,432,40.615
217,434,40.615
218,436,40.612
219,438,40.613
220,440,41.598
221,442,41.597
222,444,41.595
223,446,41.595
224,448,42.58
225,450,42.579
226,452,42.579
227,454,42.579
228,456,43.563
229,458,43.562
230,460,43.561
231,462,44.102
232,464,44.102
233,466,44.1
234,468,44.635
235,470,44.64
236,472,44.64
237,474,44.639
238,476,44.638
239,478,44.638
240,480,44.638
241,482,44.638
242,484,44.637
243,486,44.639
244,488,44.639
245,490,44.641
246,492,44.641
247,494,44.639
248,496,44.638
249,498,44.637
250,500,44.637
251,502,44.637
252,504,44.637
253,506,44.637
254,508,44.637
255,510,44.637
256,512,44.636
257,514,44.636
258,516,44.636
259,518,44.636
260,520,44.636
261,522,44.636
262,524,44.637
263,526,44.637
264,528,44.636
265,530,44.638
266,532,44.999
267,534,44.999
268,536,44.998
269,538,44.998
270,540,44.998
271,542,44.998
272,544,44.997
273,546,44.998
274,548,44.997
275,550,44.997
276,552,44.997
277,554,45.064
278,556,45.064
279,558,45.064
280,560,45.064
281,562,45.063
282,564,45.063
283,566,45.062
284,568,45.062
285,570,45.062
286,572,45.061
287,574,45.061
288,576,45.06
