ID,Texapon SB 3 KC,Plantapon ACG 50,Plantapon LC 7,Plantacare 818,Plantacare 2000,Dehyton MC,Dehyton PK 45,Dehyton ML,Dehyton AB 30,Plantapon Amino SCG-L,Plantapon Amino KG-L,Dehyquart A-CA,Luviquat Excellence,Dehyquart CC6,Dehyquart CC7 Benz,Salcare Super 7,Arlypon F,Arlypon TT
625.0,0.0,0.0,0.0,0.0,0.0,0.0,8.389686845978694,0.0,8.014029226009416,0.0,0.0,0.0,0.0,0.0,0.0,0.8302033401318585,2.609568266719258,0.0
626.0,0.0,12.097237464856075,0.0,0.0,11.746450893301091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0386418040455838,2.9003582452595786,0.0
627.0,0.0,0.0,0.0,8.532348237037414,0.0,0.0,0.0,10.087127144434195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7354487360223283,4.892589320182194,0.0
628.0,0.0,0.0,10.53824348786703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.684042405740156,0.0,0.0,0.0,0.0,2.165993823615479,3.521778029364294,0.0
629.0,0.0,0.0,0.0,0.0,0.0,12.237726178246138,0.0,9.43756849339317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5815200166178967,5.155560979590246,0.0
630.0,0.0,10.136977359982541,0.0,10.024052230456169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281623037305204,1.202263232457424,0.0
