,Time,Mass
0,0,-0.002
1,2,0.0
2,4,-0.001
3,6,-0.001
4,8,-0.003
5,10,-0.003
6,12,-0.003
7,14,-0.003
8,16,-0.003
9,18,-0.002
10,20,-0.002
11,22,-0.001
12,24,0.0
13,26,-0.001
14,28,-0.002
15,30,-0.002
16,32,-0.002
17,34,-0.001
18,36,0.0
19,38,-0.001
20,40,-0.003
21,42,0.0
22,44,0.0
23,46,-0.001
24,48,0.0
25,50,-0.002
26,52,-0.002
27,54,-0.002
28,56,0.0
29,58,-0.001
30,60,0.0
31,62,0.001
32,64,0.002
33,66,0.0
34,68,0.001
35,70,0.0
36,72,0.001
37,74,-0.001
38,76,0.0
39,78,-0.001
40,80,0.0
41,82,0.0
42,84,-0.001
43,86,0.0
44,88,-0.001
45,90,-0.002
46,92,-0.001
47,94,0.0
48,96,-0.004
49,98,-0.006
50,100,-0.005
51,102,-0.005
52,104,-0.004
53,106,-0.007
54,108,0.991
55,110,0.991
56,112,0.991
57,114,0.991
58,116,1.99
59,118,1.99
60,120,1.989
61,122,1.991
62,124,2.988
63,126,2.988
64,128,2.988
65,130,2.988
66,132,3.985
67,134,3.985
68,136,3.986
69,138,3.986
70,140,4.981
71,142,4.981
72,144,4.981
73,146,4.981
74,148,5.981
75,150,5.981
76,152,5.981
77,154,5.981
78,156,6.972
79,158,6.972
80,160,6.971
81,162,7.7
82,164,7.7
83,166,7.7
84,168,7.703
85,170,8.432
86,172,8.432
87,174,8.431
88,176,8.43
89,178,9.423
90,180,9.42
91,182,9.42
92,184,9.421
93,186,10.411
94,188,10.411
95,190,10.412
96,192,10.412
97,194,11.402
98,196,11.403
99,198,11.402
100,200,12.392
101,202,12.392
102,204,12.392
103,206,12.394
104,208,13.382
105,210,13.383
106,212,13.383
107,214,13.383
108,216,14.371
109,218,14.371
110,220,14.372
111,222,14.372
112,224,15.362
113,226,15.362
114,228,15.364
115,230,15.365
116,232,16.203
117,234,16.203
118,236,16.206
119,238,16.205
120,240,17.047
121,242,17.047
122,244,17.047
123,246,18.039
124,248,18.04
125,250,18.038
126,252,18.039
127,254,19.031
128,256,19.03
129,258,19.029
130,260,19.031
131,262,20.021
132,264,20.021
133,266,20.021
134,268,20.021
135,270,21.012
136,272,21.012
137,274,21.01
138,276,21.01
139,278,22.002
140,280,22.001
141,282,21.999
142,284,21.996
143,286,21.996
144,288,42.42
145,290,42.419
146,292,43.41
147,294,43.41
148,296,43.409
149,298,43.41
150,300,44.403
151,302,44.403
152,304,44.401
153,306,44.402
154,308,45.393
155,310,45.392
156,312,45.392
157,314,45.392
158,316,46.381
159,318,46.382
160,320,46.383
161,322,47.355
162,324,47.355
163,326,47.355
164,328,47.355
165,330,48.348
166,332,48.345
167,334,48.345
168,336,49.021
169,338,49.02
170,340,49.018
171,342,49.018
172,344,49.687
173,346,49.692
174,348,49.691
175,350,49.692
176,352,49.692
177,354,49.691
178,356,49.691
179,358,49.69
180,360,49.69
181,362,49.687
182,364,49.688
183,366,49.691
184,368,49.691
185,370,49.687
186,372,49.687
187,374,49.685
188,376,49.686
189,378,49.686
190,380,49.687
191,382,49.687
192,384,49.687
193,386,49.688
194,388,49.688
195,390,49.686
196,392,49.687
197,394,49.687
198,396,49.685
199,398,49.682
200,400,49.888
201,402,49.888
202,404,49.887
203,406,49.888
204,408,49.887
205,410,49.885
206,412,49.911
207,414,49.911
208,416,49.94
209,418,49.937
210,420,49.937
211,422,49.937
212,424,49.935
213,426,49.936
214,428,49.96
215,430,49.959
216,432,49.96
217,434,49.957
218,436,49.956
219,438,49.957
220,440,49.955
221,442,49.954
222,444,49.952
223,446,49.951
224,448,49.952
225,450,49.952
226,452,49.954
227,454,49.957
