,Time,Mass
0,0,0.0
1,2,0.0
2,4,-0.003
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,-0.002
19,38,0.0
20,40,0.0
21,42,0.0
22,44,0.0
23,46,0.0
24,48,0.0
25,50,0.0
26,52,0.002
27,54,-0.002
28,56,-0.003
29,58,-0.001
30,60,-0.002
31,62,0.002
32,64,0.0
33,66,-0.001
34,68,-0.001
35,70,1.008
36,72,1.007
37,74,1.007
38,76,1.007
39,78,1.999
40,80,1.999
41,82,1.998
42,84,1.998
43,86,3.007
44,88,3.006
45,90,3.005
46,92,3.006
47,94,4.011
48,96,4.013
49,98,4.015
50,100,4.014
51,102,4.014
52,104,5.024
53,106,5.024
54,108,5.023
55,110,5.022
56,112,6.015
57,114,6.015
58,116,6.015
59,118,6.014
60,120,6.863
61,122,6.863
62,124,6.862
63,126,6.862
64,128,7.709
65,130,7.708
66,132,7.708
67,134,7.709
68,136,8.694
69,138,8.693
70,140,8.69
71,142,8.692
72,144,8.692
73,146,9.702
74,148,9.702
75,150,9.702
76,152,10.711
77,154,10.711
78,156,10.709
79,158,10.709
80,160,11.714
81,162,11.718
82,164,11.72
83,166,11.718
84,168,11.719
85,170,12.705
86,172,12.705
87,174,12.705
88,176,12.705
89,178,13.709
90,180,13.712
91,182,13.714
92,184,13.714
93,186,13.714
94,188,14.55
95,190,14.554
96,192,14.555
97,194,14.555
98,196,14.555
99,198,14.555
100,200,15.396
101,202,15.398
102,204,15.397
103,206,15.397
104,208,16.405
105,210,16.405
106,212,16.404
107,214,16.404
108,216,17.411
109,218,17.411
110,220,17.41
111,222,17.41
112,224,18.417
113,226,18.417
114,228,18.416
115,230,18.417
116,232,19.423
117,234,19.423
118,236,19.422
119,238,19.421
120,240,20.429
121,242,20.429
122,244,20.428
123,246,20.428
124,248,21.44
125,250,21.439
126,252,21.439
127,254,22.085
128,256,22.085
129,258,22.083
130,260,22.757
131,262,22.757
132,264,23.744
133,266,23.743
134,268,23.741
135,270,23.741
136,272,24.737
137,274,24.736
138,276,24.734
139,278,24.734
140,280,25.744
141,282,25.743
142,284,25.742
143,286,25.742
144,288,26.732
145,290,26.73
146,292,26.729
147,294,26.729
148,296,27.74
149,298,27.74
150,300,27.739
151,302,27.738
152,304,28.747
153,306,28.747
154,308,28.745
155,310,28.744
156,312,29.585
157,314,29.585
158,316,29.584
159,318,29.583
160,320,30.428
161,322,30.427
162,324,30.426
163,326,30.424
164,328,31.409
165,330,31.409
166,332,31.407
167,334,31.407
168,336,32.417
169,338,32.415
170,340,32.414
171,342,32.414
172,344,33.423
173,346,33.423
174,348,33.422
175,350,33.422
176,352,34.43
177,354,34.429
178,356,34.428
179,358,34.428
180,360,35.436
181,362,35.436
182,364,35.435
183,366,35.435
184,368,36.443
185,370,36.443
186,372,36.441
187,374,37.048
188,376,37.047
189,378,37.046
190,380,37.653
191,382,37.653
192,384,37.651
193,386,37.651
194,388,38.636
195,390,38.635
196,392,38.634
197,394,38.634
198,396,39.64
199,398,39.639
200,400,39.638
201,402,39.638
202,404,40.645
203,406,40.644
204,408,40.643
205,410,40.643
206,412,41.628
207,414,41.626
208,416,41.626
209,418,41.626
210,420,42.634
211,422,42.632
212,424,42.631
213,426,42.631
214,428,43.64
215,430,43.64
216,432,43.639
217,434,44.321
218,436,44.32
219,438,44.319
220,440,45.002
221,442,45.004
222,444,45.007
223,446,45.007
224,448,45.007
225,450,45.007
226,452,45.006
227,454,45.007
228,456,45.005
229,458,45.005
230,460,45.005
231,462,45.005
232,464,45.005
233,466,45.002
234,468,45.002
235,470,45.003
236,472,45.004
237,474,45.004
238,476,45.003
239,478,45.003
240,480,45.003
241,482,45.002
242,484,45.002
243,486,45.002
244,488,45.002
245,490,45.002
246,492,45.002
247,494,45.002
248,496,45.003
249,498,45.003
250,500,45.003
251,502,45.001
252,504,45.0
253,506,45.001
254,508,45.403
255,510,45.403
256,512,45.402
257,514,45.402
258,516,45.436
259,518,45.436
260,520,45.465
261,522,45.465
262,524,45.495
263,526,45.495
264,528,45.525
265,530,45.525
266,532,45.525
267,534,45.525
268,536,45.554
269,538,45.554
270,540,45.554
271,542,45.553
272,544,45.552
273,546,45.552
274,548,45.552
275,550,45.552
276,552,45.551
277,554,45.55
278,556,45.55
279,558,45.55
280,560,45.55
281,562,45.55
282,564,45.55
283,566,45.55
284,568,45.55
285,570,45.55
286,572,45.55
287,574,45.551
