,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.0
19,38,-0.001
20,40,-0.003
21,42,-0.002
22,44,-0.002
23,46,-0.002
24,48,-0.002
25,50,-0.002
26,52,-0.002
27,54,-0.002
28,56,-0.002
29,58,-0.004
30,60,-0.004
31,62,-0.005
32,64,-0.002
33,66,-0.003
34,68,-0.004
35,70,-0.003
36,72,0.999
37,74,1.0
38,76,0.998
39,78,0.998
40,80,0.998
41,82,0.998
42,84,2.005
43,86,2.005
44,88,2.003
45,90,3.005
46,92,3.009
47,94,3.009
48,96,3.008
49,98,3.008
50,100,4.008
51,102,4.014
52,104,4.013
53,106,4.011
54,108,4.011
55,110,5.013
56,112,5.017
57,114,5.017
58,116,5.015
59,118,5.015
60,120,6.021
61,122,6.021
62,124,6.019
63,126,6.019
64,128,6.819
65,130,6.819
66,132,6.818
67,134,6.818
68,136,7.598
69,138,7.601
70,140,7.602
71,142,7.601
72,144,7.601
73,146,8.606
74,148,8.609
75,150,8.611
76,152,8.608
77,154,8.608
78,156,9.579
79,158,9.586
80,160,9.585
81,162,9.583
82,164,9.583
83,166,10.585
84,168,10.588
85,170,10.59
86,172,10.589
87,174,10.588
88,176,11.588
89,178,11.589
90,180,11.593
91,182,11.591
92,184,11.591
93,186,12.589
94,188,12.591
95,190,12.594
96,192,12.593
97,194,12.592
98,196,12.591
99,198,13.59
100,200,13.591
101,202,13.594
102,204,13.592
103,206,13.593
104,208,14.175
105,210,14.177
106,212,14.18
107,214,14.178
108,216,14.178
109,218,14.75
110,220,14.752
111,222,14.756
112,224,14.754
113,226,14.753
114,228,15.724
115,230,15.73
116,232,15.729
117,234,15.729
118,236,15.728
119,238,16.729
120,240,16.734
121,242,16.734
122,244,16.733
123,246,16.733
124,248,17.734
125,250,17.738
126,252,17.737
127,254,17.737
128,256,17.739
129,258,18.713
130,260,18.713
131,262,18.711
132,264,18.711
133,266,19.708
134,268,19.713
135,270,19.713
136,272,19.712
137,274,19.711
138,276,20.702
139,278,20.707
140,280,20.706
141,282,20.705
142,284,20.705
143,286,21.484
144,288,21.488
145,290,21.488
146,292,21.488
147,294,21.488
148,296,22.268
149,298,22.268
150,300,22.267
151,302,22.266
152,304,23.272
153,306,23.272
154,308,23.271
155,310,23.27
156,312,24.267
157,314,24.267
158,316,24.265
159,318,24.264
160,320,25.267
161,322,25.266
162,324,25.265
163,326,25.265
164,328,26.27
165,330,26.269
166,332,26.268
167,334,26.268
168,336,27.268
169,338,27.268
170,340,27.266
171,342,27.265
172,344,28.272
173,346,28.272
174,348,28.27
175,350,28.27
176,352,29.102
177,354,29.106
178,356,29.106
179,358,29.104
180,360,29.104
181,362,29.937
182,364,29.937
183,366,29.935
184,368,29.935
185,370,30.91
186,372,30.909
187,374,30.908
188,376,30.908
189,378,30.908
190,380,31.909
191,382,31.907
192,384,31.907
193,386,32.904
194,388,32.904
195,390,32.903
196,392,32.903
197,394,33.905
198,396,33.905
199,398,33.904
200,400,33.903
201,402,34.899
202,404,34.899
203,406,34.897
204,408,34.897
205,410,35.9
206,412,35.9
207,414,35.898
208,416,35.898
209,418,36.684
210,420,36.684
211,422,36.682
212,424,36.682
213,426,37.471
214,428,37.471
215,430,37.469
216,432,37.469
217,434,38.473
218,436,38.473
219,438,38.471
220,440,38.47
221,442,39.468
222,444,39.468
223,446,39.466
224,448,39.466
225,450,40.462
226,452,40.462
227,454,40.46
228,456,40.46
229,458,41.464
230,460,41.464
231,462,41.461
232,464,41.462
233,466,42.465
234,468,42.464
235,470,42.463
236,472,42.463
237,474,43.439
238,476,43.438
239,478,43.437
240,480,44.063
241,482,44.063
242,484,44.06
243,486,44.682
244,488,44.686
245,490,44.686
246,492,44.686
247,494,44.686
248,496,44.685
249,498,44.685
250,500,44.683
251,502,44.683
252,504,44.682
253,506,44.685
254,508,44.684
255,510,44.685
256,512,44.685
257,514,44.683
258,516,44.682
259,518,44.682
260,520,44.682
261,522,44.682
262,524,44.682
263,526,44.682
264,528,44.682
265,530,44.681
266,532,44.681
267,534,44.681
268,536,44.681
269,538,44.681
270,540,44.679
271,542,44.68
272,544,44.679
273,546,44.679
274,548,44.679
275,550,44.678
276,552,44.679
277,554,44.679
278,556,44.681
279,558,44.681
280,560,44.679
281,562,44.679
282,564,44.679
283,566,44.679
284,568,44.677
285,570,45.177
286,572,45.177
