,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.001
16,32,0.001
17,34,0.001
18,36,0.001
19,38,0.001
20,40,0.002
21,42,0.002
22,44,0.0
23,46,-0.001
24,48,0.0
25,50,0.0
26,52,0.0
27,54,0.002
28,56,0.0
29,58,0.0
30,60,0.998
31,62,0.996
32,64,0.996
33,66,0.996
34,68,1.992
35,70,1.992
36,72,1.99
37,74,1.99
38,76,2.982
39,78,2.985
40,80,2.986
41,82,2.986
42,84,2.986
43,86,3.983
44,88,3.983
45,90,3.982
46,92,3.982
47,94,4.974
48,96,4.976
49,98,4.978
50,100,4.977
51,102,4.977
52,104,5.969
53,106,5.974
54,108,5.974
55,110,5.972
56,112,6.732
57,114,6.736
58,116,6.736
59,118,6.736
60,120,6.736
61,122,7.495
62,124,7.5
63,126,7.5
64,128,7.5
65,130,7.5
66,132,8.494
67,134,8.494
68,136,8.492
69,138,8.492
70,140,9.481
71,142,9.483
72,144,9.486
73,146,9.485
74,148,9.484
75,150,10.471
76,152,10.476
77,154,10.476
78,156,10.476
79,158,10.476
80,160,11.468
81,162,11.468
82,164,11.466
83,166,11.467
84,168,12.455
85,170,12.461
86,172,12.461
87,174,12.461
88,176,12.461
89,178,13.449
90,180,13.455
91,182,13.455
92,184,13.454
93,186,13.453
94,188,14.042
95,190,14.046
96,192,14.047
97,194,14.046
98,196,14.045
99,198,14.634
100,200,14.636
101,202,14.64
102,204,14.638
103,206,14.638
104,208,15.632
105,210,15.632
106,212,15.631
107,214,15.63
108,216,16.625
109,218,16.625
110,220,16.625
111,222,17.621
112,224,17.621
113,226,17.62
114,228,17.62
115,230,18.615
116,232,18.615
117,234,18.614
118,236,18.614
119,238,19.604
120,240,19.609
121,242,19.609
122,244,19.609
123,246,19.609
124,248,20.598
125,250,20.602
126,252,20.602
127,254,20.602
128,256,20.602
129,258,21.457
130,260,21.457
131,262,21.456
132,264,21.456
133,266,22.31
134,268,22.31
135,270,22.309
136,272,22.309
137,274,23.306
138,276,23.305
139,278,23.304
140,280,23.304
141,282,24.3
142,284,24.3
143,286,24.299
144,288,24.299
145,290,25.294
146,292,25.294
147,294,25.293
148,296,25.293
149,298,26.289
150,300,26.289
151,302,26.286
152,304,26.286
153,306,27.281
154,308,27.28
155,310,27.28
156,312,27.28
157,314,28.276
158,316,28.276
159,318,28.274
160,320,28.83
161,322,28.83
162,324,28.829
163,326,28.829
164,328,29.412
165,330,29.411
166,332,29.409
167,334,30.4
168,336,30.4
169,338,30.4
170,340,30.4
171,342,31.397
172,344,31.397
173,346,31.395
174,348,31.395
175,350,32.386
176,352,32.386
177,354,32.386
178,356,33.376
179,358,33.376
180,360,33.374
181,362,33.374
182,364,34.36
183,366,34.359
184,368,34.358
185,370,34.358
186,372,35.343
187,374,35.343
188,376,35.344
189,378,36.162
190,380,36.162
191,382,36.16
192,384,36.16
193,386,36.16
194,388,36.978
195,390,36.976
196,392,36.975
197,394,37.97
198,396,37.97
199,398,37.969
200,400,37.969
201,402,38.962
202,404,38.962
203,406,38.961
204,408,39.958
205,410,39.958
206,412,39.956
207,414,39.956
208,416,40.951
209,418,40.95
210,420,40.949
211,422,40.949
212,424,41.945
213,426,41.945
214,428,41.944
215,430,41.944
216,432,42.938
217,434,42.938
218,436,42.937
219,438,43.717
220,440,43.717
221,442,43.716
222,444,43.715
223,446,44.489
224,448,44.493
225,450,44.493
226,452,44.493
227,454,44.491
228,456,44.491
229,458,44.491
230,460,44.49
231,462,44.489
232,464,44.489
233,466,44.491
234,468,44.492
235,470,44.492
236,472,44.491
237,474,44.49
238,476,44.49
239,478,44.489
240,480,44.49
241,482,44.49
242,484,44.49
243,486,44.49
244,488,44.488
245,490,44.487
246,492,44.487
247,494,44.487
248,496,44.487
249,498,44.487
250,500,44.487
251,502,44.487
252,504,44.487
253,506,44.487
254,508,44.487
255,510,44.487
256,512,44.488
257,514,44.485
258,516,44.486
259,518,44.487
260,520,45.031
261,522,45.031
262,524,45.055
263,526,45.055
264,528,45.055
265,530,45.056
266,532,45.08
267,534,45.103
268,536,45.103
269,538,45.125
270,540,45.125
271,542,45.125
272,544,45.125
273,546,45.15
274,548,45.151
275,550,45.151
276,552,45.151
277,554,45.151
278,556,45.151
279,558,45.151
280,560,45.151
281,562,45.151
282,564,45.15
283,566,45.15
284,568,45.145
285,570,45.148
286,572,45.148
287,574,45.149
288,576,45.148
