,Time,Mass
0,0,-0.002
1,2,-0.003
2,4,-0.002
3,6,-0.003
4,8,-0.002
5,10,-0.003
6,12,-0.003
7,14,0.002
8,16,0.002
9,18,-0.002
10,20,-0.002
11,22,0.0
12,24,0.002
13,26,-0.001
14,28,-0.002
15,30,-0.002
16,32,-0.002
17,34,0.0
18,36,0.0
19,38,0.0
20,40,-0.002
21,42,-0.002
22,44,-0.002
23,46,-0.003
24,48,-0.002
25,50,0.005
26,52,0.003
27,54,0.001
28,56,0.0
29,58,0.0
30,60,0.989
31,62,0.989
32,64,0.987
33,66,1.964
34,68,1.964
35,70,1.963
36,72,1.963
37,74,2.967
38,76,2.963
39,78,3.965
40,80,3.965
41,82,3.963
42,84,3.964
43,86,4.965
44,88,4.964
45,90,4.964
46,92,4.962
47,94,5.963
48,96,5.963
49,98,5.963
50,100,5.963
51,102,6.964
52,104,6.964
53,106,7.562
54,108,7.561
55,110,7.561
56,112,7.561
57,114,8.164
58,116,8.164
59,118,8.166
60,120,9.143
61,122,9.143
62,124,9.142
63,126,9.141
64,128,10.143
65,130,10.143
66,132,10.14
67,134,11.145
68,136,11.145
69,138,11.148
70,140,11.146
71,142,12.145
72,144,12.145
73,146,12.141
74,148,12.143
75,150,13.144
76,152,13.144
77,154,13.144
78,156,13.143
79,158,13.143
80,160,14.145
81,162,14.145
82,164,14.146
83,166,15.145
84,168,15.145
85,170,15.144
86,172,15.66
87,174,15.66
88,176,15.659
89,178,16.179
90,180,16.18
91,182,16.179
92,184,16.181
93,186,17.178
94,188,17.178
95,190,17.178
96,192,17.178
97,194,18.176
98,196,18.176
99,198,18.174
100,200,18.176
101,202,19.172
102,204,19.174
103,206,19.174
104,208,19.173
105,210,20.171
106,212,20.171
107,214,20.171
108,216,20.171
109,218,21.163
110,220,21.163
111,222,21.161
112,224,21.162
113,226,21.162
114,228,22.162
115,230,22.162
116,232,22.161
117,234,23.161
118,236,23.161
119,238,23.16
120,240,23.679
121,242,23.679
122,244,23.678
123,246,24.197
124,248,24.197
125,250,24.201
126,252,24.2
127,254,25.203
128,256,25.2
129,258,25.2
130,260,25.199
131,262,26.198
132,264,26.198
133,266,26.196
134,268,26.197
135,270,27.2
136,272,27.2
137,274,27.198
138,276,27.199
139,278,28.202
140,280,28.202
141,282,28.201
142,284,28.202
143,286,29.202
144,288,29.201
145,290,29.2
146,292,29.2
147,294,30.202
148,296,30.202
149,298,30.201
150,300,30.2
151,302,31.201
152,304,31.199
153,306,31.199
154,308,31.199
155,310,32.047
156,312,32.046
157,314,32.043
158,316,32.044
159,318,32.89
160,320,32.89
161,322,32.888
162,324,32.887
163,326,33.89
164,328,33.89
165,330,33.888
166,332,33.889
167,334,34.887
168,336,34.887
169,338,34.887
170,340,35.891
171,342,35.887
172,344,35.886
173,346,35.886
174,348,36.89
175,350,36.89
176,352,36.885
177,354,37.883
178,356,37.883
179,358,37.883
180,360,38.881
181,362,38.88
182,364,38.881
183,366,38.881
184,368,39.885
185,370,39.883
186,372,39.884
187,374,40.4
188,376,40.4
189,378,40.397
190,380,40.911
191,382,40.912
192,384,40.912
193,386,40.912
194,388,41.91
195,390,41.907
196,392,41.904
197,394,41.905
198,396,42.908
199,398,42.908
200,400,42.904
201,402,42.906
202,404,43.905
203,406,43.905
204,408,43.903
205,410,43.903
206,412,44.892
207,414,44.893
208,416,44.895
209,418,45.891
210,420,45.891
211,422,45.891
212,424,45.891
213,426,46.89
214,428,46.889
215,430,46.888
216,432,46.887
217,434,47.888
218,436,47.888
219,438,47.885
220,440,48.516
221,442,48.516
222,444,48.514
223,446,48.513
224,448,49.136
225,450,49.137
226,452,49.138
227,454,49.137
228,456,49.136
229,458,49.136
230,460,49.136
231,462,49.135
232,464,49.135
233,466,49.132
234,468,49.134
235,470,49.135
236,472,49.134
237,474,49.134
238,476,49.135
239,478,49.136
240,480,49.133
241,482,49.133
242,484,49.133
243,486,49.133
244,488,49.134
245,490,49.132
246,492,49.132
247,494,49.132
248,496,49.131
249,498,49.132
250,500,49.129
251,502,49.126
252,504,49.127
253,506,49.131
254,508,49.388
255,510,49.39
256,512,49.386
257,514,49.423
258,516,49.421
259,518,49.444
260,520,49.444
261,522,49.464
262,524,49.464
263,526,49.461
264,528,49.461
265,530,49.482
266,532,49.481
267,534,49.481
268,536,49.479
269,538,49.476
270,540,49.483
271,542,49.481
272,544,49.479
273,546,49.483
274,548,49.482
275,550,49.478
276,552,49.477
277,554,49.477
278,556,49.477
279,558,49.477
280,560,49.477
281,562,49.478
282,564,49.475
283,566,49.471
284,568,49.473
285,570,49.475
286,572,49.476
287,574,49.476
288,576,49.474
289,578,49.475
290,580,49.477
291,582,49.873
292,584,49.873
293,586,49.871
294,588,49.906
295,590,49.905
296,592,49.929
297,594,49.929
298,596,49.95
299,598,49.95
300,600,49.967
301,602,49.968
302,604,49.967
303,606,49.989
304,608,49.989
305,610,49.989
306,612,49.986
307,614,49.993
308,616,49.992
309,618,49.99
310,620,49.99
311,622,49.993
312,624,49.991
313,626,49.989
314,628,49.989
315,630,49.989
316,632,49.987
317,634,49.99
318,636,49.989
319,638,49.989
320,640,49.989
321,642,49.987
322,644,49.987
323,646,49.987
324,648,49.987
325,650,49.987
326,652,49.986
327,654,49.984
328,656,49.983
329,658,49.984
330,660,50.482
331,662,50.479
332,664,50.512
333,666,50.508
334,668,50.534
335,670,50.533
336,672,50.555
337,674,50.554
338,676,50.575
339,678,50.575
340,680,50.597
341,682,50.597
342,684,50.618
343,686,50.618
344,688,50.62
345,690,50.622
346,692,50.621
347,694,50.621
348,696,50.623
349,698,50.621
350,700,50.621
351,702,50.621
352,704,50.617
353,706,50.616
354,708,50.616
355,710,50.616
356,712,50.616
357,714,50.616
358,716,50.616
359,718,50.616
360,720,50.616
361,722,50.616
362,724,50.615
363,726,50.616
364,728,50.926
365,730,50.927
366,732,50.927
367,734,50.958
368,736,50.956
369,738,50.979
370,740,50.977
371,742,51.022
372,744,51.02
373,746,51.024
374,748,51.021
375,750,51.019
376,752,51.018
377,754,51.04
378,756,51.044
379,758,51.041
380,760,51.037
381,762,51.037
382,764,51.037
383,766,51.035
384,768,51.034
385,770,51.033
386,772,51.035
387,774,51.034
388,776,51.034
389,778,51.034
390,780,51.034
391,782,51.032
392,784,51.032
393,786,51.032
394,788,51.032
395,790,51.032
396,792,51.033
397,794,51.033
398,796,51.031
399,798,51.029
400,800,51.033
401,802,51.031
402,804,51.587
403,806,51.587
404,808,51.586
405,810,51.615
406,812,51.615
407,814,51.634
408,816,51.634
409,818,51.657
410,820,51.657
411,822,51.68
412,824,51.681
413,826,51.703
414,828,51.703
415,830,51.726
416,832,51.726
417,834,51.727
418,836,51.727
419,838,51.726
420,840,51.725
421,842,51.725
422,844,51.723
423,846,51.723
424,848,51.722
425,850,51.725
426,852,51.723
427,854,51.723
428,856,51.723
429,858,51.721
430,860,51.722
431,862,51.726
432,864,51.727
433,866,51.719
434,868,51.719
435,870,51.719
436,872,52.051
437,874,52.051
438,876,52.051
439,878,52.08
440,880,52.08
441,882,52.104
442,884,52.103
443,886,52.124
444,888,52.124
445,890,52.145
446,892,52.146
447,894,52.147
448,896,52.147
449,898,52.165
450,900,52.163
451,902,52.167
452,904,52.166
453,906,52.166
454,908,52.165
455,910,52.164
456,912,52.164
457,914,52.168
458,916,52.167
459,918,52.163
460,920,52.168
461,922,52.169
462,924,52.167
463,926,52.165
464,928,52.163
465,930,52.161
466,932,52.159
467,934,52.159
468,936,52.16
469,938,52.16
470,940,52.161
471,942,52.16
472,944,52.16
473,946,52.157
474,948,52.158
475,950,52.157
476,952,52.156
477,954,52.156
478,956,52.154
479,958,52.154
480,960,52.157
481,962,52.157
482,964,52.157
483,966,52.155
484,968,52.154
485,970,52.154
486,972,52.899
487,974,52.899
488,976,52.9
489,978,52.899
490,980,52.899
491,982,52.9
492,984,52.902
493,986,52.901
494,988,52.898
495,990,52.898
496,992,52.897
497,994,52.896
498,996,52.896
499,998,52.896
500,1000,52.896
501,1002,52.894
502,1004,52.893
503,1006,52.893
504,1008,52.893
505,1010,52.893
506,1012,52.892
507,1014,52.892
508,1016,52.89
509,1018,52.89
510,1020,52.89
511,1022,52.89
512,1024,52.889
513,1026,52.89
514,1028,52.89
515,1030,52.889
516,1032,52.89
517,1034,52.89
518,1036,52.89
519,1038,52.89
520,1040,52.889
521,1042,52.889
522,1044,53.377
523,1046,53.377
524,1048,53.377
525,1050,53.377
526,1052,53.376
527,1054,53.392
528,1056,53.392
529,1058,53.392
530,1060,53.391
531,1062,53.391
532,1064,53.391
533,1066,53.391
534,1068,53.39
535,1070,53.39
536,1072,53.396
537,1074,53.395
538,1076,53.391
539,1078,53.391
540,1080,53.391
541,1082,53.39
542,1084,53.389
543,1086,53.388
544,1088,53.388
545,1090,53.387
546,1092,53.386
547,1094,53.386
548,1096,53.385
549,1098,53.387
550,1100,53.386
551,1102,53.385
552,1104,53.385
553,1106,53.385
554,1108,53.386
555,1110,53.385
556,1112,53.385
557,1114,53.385
558,1116,53.384
559,1118,53.383
560,1120,53.996
561,1122,53.996
562,1124,53.996
563,1126,53.995
564,1128,54.013
565,1130,54.013
566,1132,54.013
567,1134,54.012
568,1136,54.012
569,1138,54.01
570,1140,54.01
571,1142,54.01
572,1144,54.01
573,1146,54.009
574,1148,54.01
575,1150,54.01
576,1152,54.01
577,1154,54.01
578,1156,54.01
579,1158,54.009
580,1160,54.007
581,1162,54.007
582,1164,54.007
583,1166,54.007
584,1168,54.007
585,1170,54.006
586,1172,54.006
587,1174,54.007
588,1176,54.007
589,1178,54.007
590,1180,54.007
591,1182,54.007
592,1184,54.005
593,1186,54.006
594,1188,54.337
595,1190,54.337
596,1192,54.349
597,1194,54.349
598,1196,54.35
599,1198,54.349
600,1200,54.348
601,1202,54.348
602,1204,54.348
603,1206,54.348
604,1208,54.348
605,1210,54.346
606,1212,54.346
607,1214,54.346
608,1216,54.345
609,1218,54.345
610,1220,54.346
611,1222,54.346
612,1224,54.346
613,1226,54.346
614,1228,54.346
615,1230,54.346
616,1232,54.343
617,1234,54.343
618,1236,54.343
619,1238,54.343
620,1240,54.343
621,1242,54.345
622,1244,54.345
623,1246,54.347
624,1248,54.345
625,1250,54.341
626,1252,54.342
627,1254,54.345
628,1256,54.697
629,1258,54.697
630,1260,54.697
631,1262,54.695
632,1264,54.695
633,1266,54.697
634,1268,54.695
635,1270,54.694
636,1272,54.693
637,1274,54.692
638,1276,54.692
639,1278,54.692
640,1280,54.69
641,1282,54.689
642,1284,54.689
643,1286,54.688
644,1288,54.689
645,1290,54.689
646,1292,54.69
647,1294,54.689
648,1296,54.688
649,1298,54.685
650,1300,54.685
651,1302,54.685
652,1304,54.685
653,1306,54.685
654,1308,54.687
655,1310,54.686
656,1312,54.684
657,1314,54.684
658,1316,54.686
659,1318,54.684
660,1320,54.684
661,1322,54.988
662,1324,54.989
663,1326,54.988
664,1328,54.989
665,1330,54.988
666,1332,54.984
667,1334,54.987
668,1336,54.986
669,1338,54.986
670,1340,54.986
671,1342,54.986
672,1344,54.985
673,1346,54.985
674,1348,54.985
675,1350,54.985
676,1352,54.984
677,1354,54.984
678,1356,54.984
679,1358,54.984
680,1360,54.984
681,1362,54.984
682,1364,54.982
683,1366,54.982
684,1368,54.982
685,1370,54.983
686,1372,54.984
687,1374,54.984
688,1376,54.984
689,1378,54.983
690,1380,54.983
691,1382,54.981
692,1384,54.981
693,1386,54.98
694,1388,54.98
695,1390,54.979
696,1392,54.979
697,1394,54.979
698,1396,54.979
699,1398,54.98
700,1400,54.978
701,1402,54.977
702,1404,54.976
703,1406,54.977
704,1408,54.977
705,1410,54.977
706,1412,54.976
707,1414,54.976
708,1416,54.976
709,1418,54.977
710,1420,54.975
711,1422,54.974
712,1424,54.974
713,1426,54.974
714,1428,54.973
715,1430,54.972
716,1432,54.973
717,1434,54.974
718,1436,54.975
719,1438,54.973
720,1440,54.972
721,1442,54.974
722,1444,54.974
723,1446,54.974
724,1448,54.971
725,1450,54.971
726,1452,54.971
727,1454,54.972
728,1456,54.972
729,1458,55.008
730,1460,55.046
731,1462,55.088
732,1464,55.093
733,1466,55.128
734,1468,55.168
735,1470,55.21
736,1472,55.253
737,1474,55.252
738,1476,55.294
739,1478,55.335
740,1480,55.367
741,1482,55.367
742,1484,55.368
743,1486,55.368
744,1488,55.367
745,1490,55.366
746,1492,55.367
747,1494,55.365
748,1496,55.364
749,1498,55.364
750,1500,55.364
751,1502,55.363
752,1504,55.363
753,1506,55.363
754,1508,55.363
755,1510,55.363
756,1512,55.36
757,1514,55.362
758,1516,55.362
759,1518,55.361
760,1520,55.361
761,1522,55.361
762,1524,55.361
763,1526,55.359
764,1528,55.359
765,1530,55.359
766,1532,55.359
767,1534,55.359
768,1536,55.359
769,1538,55.36
770,1540,55.359
771,1542,55.357
772,1544,55.357
773,1546,55.358
774,1548,55.357
775,1550,55.357
776,1552,55.356
777,1554,55.356
778,1556,55.356
779,1558,55.356
780,1560,55.356
781,1562,55.356
782,1564,55.356
783,1566,55.355
784,1568,55.355
785,1570,55.353
786,1572,55.353
787,1574,55.353
788,1576,55.353
789,1578,55.353
790,1580,55.353
791,1582,55.352
792,1584,55.352
793,1586,55.352
794,1588,55.351
795,1590,55.352
796,1592,55.352
797,1594,55.352
798,1596,55.35
799,1598,55.349
800,1600,55.35
801,1602,55.35
802,1604,55.35
803,1606,55.349
804,1608,55.388
805,1610,55.427
806,1612,55.467
807,1614,55.507
808,1616,55.507
809,1618,55.55
810,1620,55.589
811,1622,55.63
812,1624,55.67
813,1626,55.672
814,1628,55.712
815,1630,55.752
816,1632,55.794
817,1634,55.836
818,1636,55.837
819,1638,55.868
820,1640,55.868
821,1642,55.868
822,1644,55.868
823,1646,55.867
824,1648,55.867
825,1650,55.865
826,1652,55.866
827,1654,55.867
828,1656,55.865
829,1658,55.865
830,1660,55.865
831,1662,55.866
832,1664,55.865
833,1666,55.885
834,1668,55.884
835,1670,55.887
836,1672,55.886
837,1674,55.886
838,1676,55.886
839,1678,55.883
840,1680,55.883
841,1682,55.883
842,1684,55.882
843,1686,55.882
844,1688,55.883
845,1690,55.883
846,1692,55.882
847,1694,55.881
848,1696,55.882
849,1698,55.882
850,1700,55.882
851,1702,55.882
852,1704,55.883
853,1706,55.882
854,1708,55.881
855,1710,55.882
856,1712,55.882
857,1714,55.881
858,1716,55.88
859,1718,55.878
860,1720,55.879
861,1722,55.879
862,1724,55.879
863,1726,55.878
864,1728,55.877
865,1730,55.877
866,1732,55.878
867,1734,55.875
868,1736,55.875
869,1738,55.876
870,1740,55.876
871,1742,55.877
872,1744,55.877
873,1746,55.999
874,1748,55.999
875,1750,56.04
876,1752,56.079
877,1754,56.114
878,1756,56.114
879,1758,56.113
880,1760,56.111
881,1762,56.111
882,1764,56.111
883,1766,56.111
884,1768,56.111
885,1770,56.111
886,1772,56.111
887,1774,56.111
888,1776,56.111
889,1778,56.111
890,1780,56.111
891,1782,56.111
892,1784,56.11
893,1786,56.11
894,1788,56.111
895,1790,56.11
896,1792,56.109
897,1794,56.109
898,1796,56.108
899,1798,56.108
900,1800,56.106
901,1802,56.107
902,1804,56.106
903,1806,56.106
904,1808,56.104
905,1810,56.104
906,1812,56.104
907,1814,56.105
908,1816,56.104
909,1818,56.104
910,1820,56.104
911,1822,56.104
912,1824,56.105
913,1826,56.106
914,1828,56.103
915,1830,56.109
916,1832,56.104
917,1834,56.105
918,1836,56.103
919,1838,56.105
920,1840,56.104
921,1842,56.103
922,1844,56.1
923,1846,56.101
924,1848,56.101
925,1850,56.101
926,1852,56.101
927,1854,56.101
928,1856,56.101
929,1858,56.101
930,1860,56.1
931,1862,56.104
932,1864,56.102
933,1866,56.102
934,1868,56.102
935,1870,56.101
936,1872,56.102
937,1874,56.102
938,1876,56.14
939,1878,56.221
940,1880,56.223
941,1882,56.262
942,1884,56.301
943,1886,56.341
944,1888,56.381
945,1890,56.423
946,1892,56.465
947,1894,56.464
948,1896,56.506
949,1898,56.545
950,1900,56.546
951,1902,56.546
952,1904,56.551
953,1906,56.549
954,1908,56.547
955,1910,56.549
956,1912,56.546
957,1914,56.543
958,1916,56.542
959,1918,56.542
960,1920,56.559
961,1922,56.559
962,1924,56.559
963,1926,56.558
964,1928,56.558
965,1930,56.562
966,1932,56.561
967,1934,56.559
968,1936,56.558
969,1938,56.558
970,1940,56.558
971,1942,56.557
972,1944,56.558
973,1946,56.558
974,1948,56.56
975,1950,56.561
976,1952,56.558
977,1954,56.558
978,1956,56.557
979,1958,56.555
980,1960,56.554
981,1962,56.554
982,1964,56.555
983,1966,56.555
984,1968,56.554
985,1970,56.554
986,1972,56.553
987,1974,56.551
988,1976,56.551
989,1978,56.551
990,1980,56.551
991,1982,56.551
992,1984,56.551
993,1986,56.551
994,1988,56.551
995,1990,56.553
996,1992,56.554
997,1994,56.555
998,1996,56.553
999,1998,56.549
1000,2000,56.549
1001,2002,56.551
1002,2004,56.55
1003,2006,56.548
1004,2008,56.553
1005,2010,56.554
1006,2012,56.551
1007,2014,56.551
1008,2016,56.553
1009,2018,56.549
1010,2020,56.549
1011,2022,56.549
1012,2024,56.549
1013,2026,56.547
1014,2028,56.59
1015,2030,56.627
1016,2032,56.669
1017,2034,56.669
