,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.0
19,38,0.0
20,40,0.0
21,42,0.0
22,44,0.0
23,46,0.0
24,48,0.0
25,50,0.0
26,52,0.0
27,54,0.0
28,56,0.0
29,58,0.0
30,60,0.0
31,62,0.0
32,64,0.0
33,66,-0.001
34,68,-0.001
35,70,0.0
36,72,0.0
37,74,0.0
38,76,-0.002
39,78,0.0
40,80,0.0
41,82,0.0
42,84,0.0
43,86,0.0
44,88,0.0
45,90,0.0
46,92,-0.001
47,94,-0.002
48,96,-0.002
49,98,-0.002
50,100,-0.002
51,102,0.0
52,104,-0.002
53,106,-0.003
54,108,-0.002
55,110,0.992
56,112,0.991
57,114,0.99
58,116,0.991
59,118,1.986
60,120,1.986
61,122,1.984
62,124,1.985
63,126,2.983
64,128,2.983
65,130,2.982
66,132,2.982
67,134,3.977
68,136,3.977
69,138,3.976
70,140,3.976
71,142,4.969
72,144,4.968
73,146,4.968
74,148,4.969
75,150,5.966
76,152,5.966
77,154,5.964
78,156,5.964
79,158,6.703
80,160,6.705
81,162,6.707
82,164,6.705
83,166,6.705
84,168,7.441
85,170,7.443
86,172,7.444
87,174,7.444
88,176,7.444
89,178,8.433
90,180,8.435
91,182,8.437
92,184,8.437
93,186,8.437
94,188,9.427
95,190,9.429
96,192,9.432
97,194,9.431
98,196,9.431
99,198,10.422
100,200,10.422
101,202,10.421
102,204,10.421
103,206,11.408
104,208,11.412
105,210,11.414
106,212,11.413
107,214,11.413
108,216,12.403
109,218,12.407
110,220,12.409
111,222,12.409
112,224,12.408
113,226,13.401
114,228,13.404
115,230,13.406
116,232,13.405
117,234,13.405
118,236,14.137
119,238,14.139
120,240,14.142
121,242,14.141
122,244,14.142
123,246,14.874
124,248,14.877
125,250,14.88
126,252,14.877
127,254,14.878
128,256,15.875
129,258,15.875
130,260,15.875
131,262,15.875
132,264,16.874
133,266,16.874
134,268,16.874
135,270,16.874
136,272,17.873
137,274,17.873
138,276,17.872
139,278,17.872
140,280,18.873
141,282,18.873
142,284,18.872
143,286,18.871
144,288,19.872
145,290,19.872
146,292,19.871
147,294,19.871
148,296,20.871
149,298,20.871
150,300,20.87
151,302,20.87
152,304,21.566
153,306,21.566
154,308,21.564
155,310,21.565
156,312,22.263
157,314,22.263
158,316,22.263
159,318,22.262
160,320,23.249
161,322,23.249
162,324,23.249
163,326,23.248
164,328,24.233
165,330,24.233
166,332,24.231
167,334,24.231
168,336,24.231
169,338,25.215
170,340,25.215
171,342,25.215
172,344,26.196
173,346,26.196
174,348,26.195
175,350,26.195
176,352,27.179
177,354,27.178
178,356,27.178
179,358,27.178
180,360,28.161
181,362,28.161
182,364,28.16
183,366,28.159
184,368,28.941
185,370,28.941
186,372,28.939
187,374,28.94
188,376,29.747
189,378,29.747
190,380,29.745
191,382,29.745
192,384,30.732
193,386,30.732
194,388,30.732
195,390,30.731
196,392,31.718
197,394,31.717
198,396,31.717
199,398,31.716
200,400,32.704
201,402,32.704
202,404,32.704
203,406,32.703
204,408,33.702
205,410,33.702
206,412,33.702
207,414,33.701
208,416,34.701
209,418,34.701
210,420,34.7
211,422,34.7
212,424,35.698
213,426,35.698
214,428,35.697
215,430,35.697
216,432,36.35
217,434,36.35
218,436,36.348
219,438,36.348
220,440,36.999
221,442,36.999
222,444,36.998
223,446,36.997
224,448,37.998
225,450,37.997
226,452,37.995
227,454,37.994
228,456,38.995
229,458,38.995
230,460,38.993
231,462,38.993
232,464,39.991
233,466,39.991
234,468,39.99
235,470,39.99
236,472,39.99
237,474,40.989
238,476,40.988
239,478,40.987
240,480,41.987
241,482,41.987
242,484,41.985
243,486,41.985
244,488,42.985
245,490,42.985
246,492,42.983
247,494,42.983
248,496,43.768
249,498,43.766
250,500,43.765
251,502,43.765
252,504,44.544
253,506,44.548
254,508,44.548
255,510,44.548
256,512,44.548
257,514,44.547
258,516,44.545
259,518,44.545
260,520,44.545
261,522,44.547
262,524,44.546
263,526,44.548
264,528,44.547
265,530,44.546
266,532,44.546
267,534,44.546
268,536,44.546
269,538,44.546
270,540,44.545
271,542,44.545
272,544,44.545
273,546,44.545
274,548,44.545
275,550,44.544
276,552,44.544
277,554,44.544
278,556,44.544
279,558,44.544
280,560,44.544
281,562,44.544
282,564,44.544
283,566,44.544
284,568,44.544
285,570,44.861
286,572,44.861
287,574,44.861
