,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.001
4,8,0.0
5,10,0.0
6,12,-0.001
7,14,0.0
8,16,0.002
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,-0.002
16,32,-0.001
17,34,0.0
18,36,0.0
19,38,0.0
20,40,0.0
21,42,0.003
22,44,-0.001
23,46,-0.002
24,48,-0.002
25,50,-0.002
26,52,0.0
27,54,-0.001
28,56,-0.001
29,58,0.0
30,60,0.981
31,62,0.981
32,64,0.98
33,66,0.981
34,68,1.961
35,70,1.963
36,72,1.964
37,74,1.963
38,76,1.963
39,78,2.944
40,80,2.944
41,82,2.944
42,84,2.944
43,86,2.946
44,88,3.925
45,90,3.927
46,92,3.928
47,94,3.926
48,96,3.927
49,98,4.924
50,100,4.927
51,102,4.927
52,104,4.927
53,106,4.928
54,108,5.925
55,110,5.927
56,112,5.929
57,114,5.927
58,116,5.928
59,118,6.532
60,120,6.534
61,122,6.535
62,124,6.534
63,126,7.119
64,128,7.121
65,130,7.123
66,132,7.122
67,134,7.122
68,136,8.1
69,138,8.103
70,140,8.105
71,142,8.104
72,144,8.105
73,146,9.084
74,148,9.087
75,150,9.088
76,152,9.087
77,154,9.087
78,156,10.094
79,158,10.098
80,160,10.098
81,162,10.097
82,164,10.097
83,166,11.077
84,168,11.08
85,170,11.08
86,172,11.079
87,174,11.08
88,176,12.061
89,178,12.064
90,180,12.064
91,182,12.063
92,184,12.064
93,186,13.075
94,188,13.075
95,190,13.074
96,192,13.074
97,194,13.868
98,196,13.867
99,198,13.866
100,200,13.867
101,202,14.656
102,204,14.658
103,206,14.66
104,208,14.659
105,210,14.659
106,212,15.64
107,214,15.642
108,216,15.643
109,218,15.642
110,220,15.642
111,222,16.627
112,224,16.627
113,226,16.626
114,228,16.626
115,230,17.607
116,232,17.609
117,234,17.609
118,236,17.609
119,238,17.608
120,240,18.593
121,242,18.592
122,244,18.591
123,246,18.591
124,248,19.574
125,250,19.574
126,252,19.572
127,254,19.573
128,256,19.573
129,258,20.5
130,260,20.499
131,262,20.499
132,264,21.428
133,266,21.427
134,268,21.426
135,270,21.426
136,272,22.437
137,274,22.437
138,276,22.436
139,278,22.436
140,280,23.449
141,282,23.449
142,284,23.447
143,286,23.447
144,288,24.46
145,290,24.46
146,292,24.458
147,294,24.457
148,296,25.469
149,298,25.469
150,300,25.468
151,302,25.467
152,304,25.467
153,306,26.48
154,308,26.478
155,310,26.478
156,312,27.489
157,314,27.489
158,316,27.487
159,318,27.487
160,320,28.326
161,322,28.326
162,324,28.325
163,326,28.325
164,328,29.164
165,330,29.164
166,332,29.163
167,334,29.162
168,336,30.173
169,338,30.173
170,340,30.171
171,342,30.171
172,344,31.155
173,346,31.156
174,348,31.154
175,350,31.154
176,352,32.166
177,354,32.166
178,356,32.164
179,358,32.164
180,360,33.145
181,362,33.146
182,364,33.144
183,366,33.144
184,368,34.128
185,370,34.128
186,372,34.126
187,374,34.126
188,376,35.137
189,378,35.137
190,380,35.135
191,382,35.712
192,384,35.712
193,386,35.711
194,388,35.711
195,390,36.287
196,392,36.287
197,394,36.286
198,396,36.286
199,398,37.283
200,400,37.283
201,402,37.281
202,404,37.281
203,406,37.281
204,408,38.264
205,410,38.262
206,412,38.262
207,414,39.245
208,416,39.245
209,418,39.242
210,420,39.243
211,422,40.226
212,424,40.226
213,426,40.225
214,428,40.225
215,430,41.206
216,432,41.206
217,434,41.204
218,436,41.204
219,438,42.186
220,440,42.186
221,442,42.184
222,444,42.183
223,446,43.12
224,448,43.12
225,450,43.119
226,452,43.119
227,454,43.119
228,456,44.055
229,458,44.055
230,460,44.055
231,462,44.054
232,464,44.054
233,466,44.053
234,468,44.053
235,470,44.052
236,472,44.052
237,474,44.052
238,476,44.053
239,478,44.052
240,480,44.052
241,482,44.052
242,484,44.052
243,486,44.052
244,488,44.052
245,490,44.05
246,492,44.05
247,494,44.049
248,496,44.049
249,498,44.049
250,500,44.048
251,502,44.048
252,504,44.048
253,506,44.048
254,508,44.048
255,510,44.048
256,512,44.048
257,514,44.047
258,516,44.047
259,518,44.047
260,520,44.047
261,522,44.047
262,524,44.047
263,526,44.047
264,528,44.047
265,530,44.046
266,532,44.046
267,534,44.045
268,536,44.662
269,538,44.662
270,540,44.662
271,542,44.683
272,544,44.683
273,546,44.683
274,548,44.683
275,550,44.682
276,552,44.706
277,554,44.706
278,556,44.731
279,558,44.731
280,560,44.756
281,562,44.756
282,564,44.777
283,566,44.777
284,568,44.799
285,570,44.8
286,572,44.803
287,574,44.803
