ID,Texapon SB 3 KC,Plantapon ACG 50,Plantapon LC 7,Plantacare 818,Plantacare 2000,Dehyton MC,Dehyton PK 45,Dehyton ML,Dehyton AB 30,Plantapon Amino SCG-L,Plantapon Amino KG-L,Dehyquart A-CA,Luviquat Excellence,Dehyquart CC6,Dehyquart CC7 Benz,Salcare Super 7,Arlypon F,Arlypon TT
13.0,0.0,0.0,0.0,3.4487656616691447,0.0,0.0,0.0,0.0,7.4738316114889765,0.0,0.0,0.0,3.9514865451853987,0.0,0.0,0.0,0.0,2.5150387139682375
14.0,0.0,0.0,0.0,5.087217732595442,0.0,0.0,0.0,0.0,4.93733092720583,0.0,0.0,0.0,5.123377747140934,0.0,0.0,0.0,0.0,4.923434137302327
15.0,0.0,0.0,0.0,6.262382717197563,0.0,0.0,0.0,0.0,6.180398842508785,0.0,0.0,0.0,2.3148803171614185,0.0,0.0,0.0,0.0,5.664789413742608
16.0,0.0,0.0,0.0,3.986076473597781,0.0,0.0,0.0,0.0,3.3544245914625765,0.0,0.0,0.0,4.367477632242691,0.0,0.0,0.0,0.0,2.756120790061482
17.0,0.0,0.0,0.0,6.847365468447183,0.0,0.0,0.0,0.0,3.4562516388731273,0.0,0.0,0.0,5.845483925417491,0.0,0.0,0.0,0.0,4.416540857783394
18.0,0.0,0.0,0.0,4.309305574234957,0.0,0.0,0.0,0.0,2.974932016868134,0.0,0.0,0.0,5.1656356069788005,0.0,0.0,0.0,0.0,5.88665166684399
