ID,Texapon SB 3 KC,Plantapon ACG 50,Plantapon LC 7,Plantacare 818,Plantacare 2000,Dehyton MC,Dehyton PK 45,Dehyton ML,Dehyton AB 30,Plantapon Amino SCG-L,Plantapon Amino KG-L,Dehyquart A-CA,Luviquat Excellence,Dehyquart CC6,Dehyquart CC7 Benz,Salcare Super 7,Arlypon F,Arlypon TT
109.0,0.0,0.0,0.0,9.356443943736064,12.581174274479242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233758812207872,0.0,0.0,0.0,0.0,2.74006552892864
110.0,0.0,0.0,0.0,12.836059674896902,0.0,11.602265282265531,0.0,0.0,0.0,0.0,0.0,0.0,0.975875805507538,0.0,0.0,0.0,0.0,3.170698322679745
111.0,0.0,0.0,0.0,9.231225654177269,0.0,0.0,8.608851575508664,0.0,0.0,0.0,0.0,0.0,2.0975582081709856,0.0,0.0,0.0,0.0,1.398372138780797
112.0,0.0,0.0,0.0,10.136414756036885,0.0,0.0,0.0,10.882478535358345,0.0,0.0,0.0,0.0,1.6680488064749261,0.0,0.0,0.0,0.0,3.705680066378187
113.0,0.0,0.0,0.0,10.663560927850115,0.0,0.0,0.0,0.0,8.011916285850567,0.0,0.0,0.0,1.6296463689949063,0.0,0.0,0.0,0.0,4.691220142849138
114.0,0.0,0.0,0.0,10.626945061995166,0.0,0.0,0.0,0.0,0.0,9.666438339919305,0.0,0.0,1.8411335747701916,0.0,0.0,0.0,0.0,2.6545444398145026
