,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.001
19,38,0.0
20,40,0.0
21,42,0.0
22,44,0.0
23,46,0.0
24,48,0.0
25,50,-0.001
26,52,-0.001
27,54,-0.003
28,56,-0.002
29,58,-0.002
30,60,0.0
31,62,-0.001
32,64,-0.002
33,66,-0.002
34,68,1.004
35,70,1.004
36,72,1.002
37,74,1.002
38,76,2.006
39,78,2.006
40,80,2.006
41,82,3.009
42,84,3.009
43,86,3.008
44,88,3.008
45,90,3.986
46,92,3.988
47,94,3.99
48,96,3.989
49,98,3.988
50,100,4.969
51,102,4.972
52,104,4.974
53,106,4.973
54,108,4.972
55,110,5.958
56,112,5.958
57,114,5.958
58,116,5.958
59,118,6.603
60,120,6.602
61,122,6.601
62,124,6.601
63,126,7.257
64,128,7.256
65,130,7.255
66,132,7.255
67,134,8.237
68,136,8.237
69,138,8.235
70,140,8.235
71,142,9.22
72,144,9.224
73,146,9.225
74,148,9.225
75,150,9.224
76,152,9.224
77,154,10.232
78,156,10.231
79,158,10.23
80,160,11.205
81,162,11.207
82,164,11.21
83,166,11.209
84,168,11.208
85,170,12.192
86,172,12.195
87,174,12.198
88,176,12.197
89,178,12.197
90,180,13.171
91,182,13.173
92,184,13.177
93,186,13.175
94,188,13.175
95,190,13.893
96,192,13.897
97,194,13.898
98,196,13.897
99,198,13.897
100,200,14.621
101,202,14.62
102,204,14.62
103,206,14.62
104,208,15.605
105,210,15.605
106,212,15.603
107,214,15.603
108,216,16.582
109,218,16.582
110,220,16.582
111,222,16.582
112,224,17.564
113,226,17.563
114,228,17.562
115,230,17.562
116,232,18.542
117,234,18.542
118,236,18.54
119,238,18.54
120,240,19.526
121,242,19.526
122,244,19.525
123,246,19.525
124,248,20.51
125,250,20.51
126,252,20.508
127,254,20.508
128,256,21.485
129,258,21.485
130,260,21.484
131,262,21.483
132,264,22.464
133,266,22.464
134,268,22.462
135,270,22.462
136,272,23.443
137,274,23.442
138,276,23.441
139,278,23.441
140,280,24.425
141,282,24.424
142,284,24.423
143,286,24.423
144,288,25.406
145,290,25.404
146,292,25.403
147,294,25.403
148,296,26.393
149,298,26.391
150,300,26.39
151,302,26.389
152,304,27.389
153,306,27.387
154,308,27.386
155,310,27.386
156,312,28.372
157,314,28.372
158,316,28.371
159,318,28.371
160,320,29.104
161,322,29.104
162,324,29.102
163,326,29.102
164,328,29.833
165,330,29.833
166,332,29.831
167,334,29.831
168,336,30.811
169,338,30.81
170,340,30.809
171,342,30.808
172,344,31.792
173,346,31.79
174,348,31.79
175,350,31.79
176,352,32.771
177,354,32.771
178,356,32.769
179,358,32.769
180,360,33.749
181,362,33.748
182,364,33.747
183,366,33.747
184,368,34.725
185,370,34.724
186,372,34.723
187,374,34.722
188,376,35.707
189,378,35.707
190,380,35.705
191,382,35.704
192,384,36.515
193,386,36.515
194,388,36.514
195,390,36.513
196,392,37.324
197,394,37.324
198,396,37.322
199,398,37.322
200,400,38.301
201,402,38.301
202,404,38.3
203,406,38.3
204,408,39.277
205,410,39.277
206,412,39.276
207,414,39.275
208,416,40.252
209,418,40.251
210,420,40.249
211,422,40.249
212,424,41.227
213,426,41.226
214,428,41.224
215,430,41.224
216,432,42.203
217,434,42.202
218,436,42.2
219,438,42.2
220,440,43.181
221,442,43.181
222,444,43.179
223,446,43.179
224,448,44.029
225,450,44.028
226,452,44.027
227,454,44.027
228,456,44.871
229,458,44.872
230,460,44.875
231,462,44.875
232,464,44.874
233,466,44.874
234,468,44.873
235,470,44.872
236,472,44.872
237,474,44.87
238,476,44.872
239,478,44.874
240,480,44.874
241,482,44.872
242,484,44.871
243,486,44.871
244,488,44.871
245,490,44.87
246,492,44.87
247,494,44.87
248,496,44.87
249,498,44.869
250,500,44.869
251,502,44.868
252,504,44.868
253,506,44.868
254,508,44.867
255,510,44.867
256,512,44.867
257,514,44.867
258,516,44.867
259,518,44.866
260,520,44.865
261,522,44.865
262,524,44.865
263,526,44.865
264,528,44.865
265,530,44.865
266,532,44.863
267,534,44.863
268,536,44.864
269,538,45.653
270,540,45.653
271,542,45.695
272,544,45.695
273,546,45.695
274,548,45.695
275,550,45.72
276,552,45.721
277,554,45.745
278,556,45.745
279,558,45.745
280,560,45.771
281,562,45.771
282,564,45.771
283,566,45.771
284,568,45.796
285,570,45.795
286,572,45.797
287,574,45.796
