,Time,Mass
0,0,0.004
1,2,0.003
2,4,0.002
3,6,0.0
4,8,0.004
5,10,0.0
6,12,0.0
7,14,0.003
8,16,0.001
9,18,0.003
10,20,0.003
11,22,-0.002
12,24,-0.002
13,26,-0.002
14,28,-0.001
15,30,0.001
16,32,0.001
17,34,0.002
18,36,0.002
19,38,0.002
20,40,0.002
21,42,0.0
22,44,0.0
23,46,0.0
24,48,0.0
25,50,0.004
26,52,0.001
27,54,-0.002
28,56,-0.004
29,58,-0.004
30,60,-0.004
31,62,0.0
32,64,-0.004
33,66,0.0
34,68,0.988
35,70,0.992
36,72,0.991
37,74,0.992
38,76,0.993
39,78,1.97
40,80,1.967
41,82,1.967
42,84,1.97
43,86,2.962
44,88,2.964
45,90,2.964
46,92,2.963
47,94,2.963
48,96,3.941
49,98,3.941
50,100,3.94
51,102,3.94
52,104,4.936
53,106,4.936
54,108,4.935
55,110,4.935
56,112,5.921
57,114,5.921
58,116,5.923
59,118,6.585
60,120,6.588
61,122,6.592
62,124,6.59
63,126,6.59
64,128,7.259
65,130,7.259
66,132,7.254
67,134,7.254
68,136,8.245
69,138,8.25
70,140,8.251
71,142,8.25
72,144,8.25
73,146,9.232
74,148,9.234
75,150,9.235
76,152,9.234
77,154,9.234
78,156,10.224
79,158,10.226
80,160,10.229
81,162,10.228
82,164,10.228
83,166,11.205
84,168,11.208
85,170,11.208
86,172,11.209
87,174,11.21
88,176,12.195
89,178,12.195
90,180,12.198
91,182,12.197
92,184,13.167
93,186,13.17
94,188,13.173
95,190,13.173
96,192,13.174
97,194,13.886
98,196,13.885
99,198,13.883
100,200,13.885
101,202,14.596
102,204,14.598
103,206,14.599
104,208,15.591
105,210,15.594
106,212,15.594
107,214,15.593
108,216,16.585
109,218,16.587
110,220,16.587
111,222,16.585
112,224,16.585
113,226,17.565
114,228,17.566
115,230,17.565
116,232,17.569
117,234,17.566
118,236,18.562
119,238,18.561
120,240,18.557
121,242,18.557
122,244,19.545
123,246,19.547
124,248,19.551
125,250,19.554
126,252,19.55
127,254,20.54
128,256,20.539
129,258,20.541
130,260,21.045
131,262,21.043
132,264,21.043
133,266,21.536
134,268,21.536
135,270,21.538
136,272,21.537
137,274,21.538
138,276,22.529
139,278,22.53
140,280,22.53
141,282,22.53
142,284,23.515
