,Time,Mass
0,0,-0.002
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.001
11,22,0.001
12,24,0.001
13,26,0.002
14,28,0.002
15,30,0.002
16,32,0.002
17,34,0.0
18,36,0.0
19,38,0.002
20,40,0.002
21,42,0.002
22,44,0.002
23,46,0.002
24,48,0.0
25,50,-0.001
26,52,-0.001
27,54,-0.002
28,56,-0.002
29,58,0.0
30,60,-0.002
31,62,-0.002
32,64,0.0
33,66,1.009
34,68,1.009
35,70,1.007
36,72,1.008
37,74,1.989
38,76,1.991
39,78,1.993
40,80,1.991
41,82,1.993
42,84,2.973
43,86,2.976
44,88,2.977
45,90,2.976
46,92,2.976
47,94,3.957
48,96,3.96
49,98,3.961
50,100,3.96
51,102,3.96
52,104,4.942
53,106,4.944
54,108,4.946
55,110,4.945
56,112,4.945
57,114,5.924
58,116,5.927
59,118,5.929
60,120,5.928
61,122,5.928
62,124,6.653
63,126,6.655
64,128,6.656
65,130,6.655
66,132,6.655
67,134,7.381
68,136,7.383
69,138,7.385
70,140,7.384
71,142,7.385
72,144,8.364
73,146,8.367
74,148,8.369
75,150,8.369
76,152,8.368
77,154,9.351
78,156,9.358
79,158,9.357
80,160,9.356
81,162,9.356
82,164,10.335
83,166,10.338
84,168,10.341
85,170,10.34
86,172,10.34
87,174,11.32
88,176,11.323
89,178,11.325
90,180,11.324
91,182,11.324
92,184,12.304
93,186,12.306
94,188,12.307
95,190,12.306
96,192,12.306
97,194,13.287
98,196,13.29
99,198,13.292
100,200,13.291
101,202,13.293
102,204,14.06
103,206,14.063
104,208,14.064
105,210,14.063
106,212,14.063
107,214,14.826
108,216,14.827
109,218,14.829
110,220,14.828
111,222,14.828
112,224,15.813
113,226,15.813
114,228,15.813
115,230,15.812
116,232,16.797
117,234,16.795
118,236,16.795
119,238,16.795
120,240,16.795
121,242,17.78
122,244,17.781
123,246,17.779
124,248,17.78
125,250,18.765
126,252,18.764
127,254,18.763
128,256,18.763
129,258,18.763
130,260,19.745
131,262,19.745
132,264,19.745
133,266,20.732
134,268,20.731
135,270,20.73
136,272,20.73
137,274,21.582
138,276,21.581
139,278,21.581
140,280,21.581
141,282,22.43
142,284,22.43
143,286,22.429
144,288,22.428
145,290,22.428
146,292,23.441
147,294,23.44
148,296,23.439
149,298,24.425
150,300,24.423
151,302,24.423
152,304,24.423
153,306,25.413
154,308,25.413
155,310,25.412
156,312,25.412
157,314,26.425
158,316,26.425
159,318,26.423
160,320,26.423
161,322,27.414
162,324,27.413
163,326,27.412
164,328,27.412
165,330,28.351
166,332,28.351
167,334,28.349
168,336,28.349
169,338,29.285
170,340,29.284
171,342,29.283
172,344,29.283
173,346,30.264
174,348,30.263
175,350,30.262
176,352,31.25
177,354,31.25
178,356,31.25
179,358,31.249
180,360,32.243
181,362,32.242
182,364,32.241
183,366,32.241
184,368,33.223
185,370,33.223
186,372,33.221
187,374,33.221
188,376,34.211
189,378,34.211
190,380,34.209
191,382,34.208
192,384,35.192
193,386,35.191
194,388,35.189
195,390,35.189
196,392,36.083
197,394,36.082
198,396,36.081
199,398,36.081
200,400,36.981
201,402,36.98
202,404,36.978
203,406,36.979
204,408,37.971
205,410,37.971
206,412,37.969
207,414,37.969
208,416,38.966
209,418,38.965
210,420,38.963
211,422,38.963
212,424,39.957
213,426,39.956
214,428,39.954
215,430,39.954
216,432,40.942
217,434,40.941
218,436,40.939
219,438,40.938
220,440,40.938
221,442,41.933
222,444,41.932
223,446,41.932
224,448,42.926
225,450,42.925
226,452,42.923
227,454,42.923
228,456,43.528
229,458,43.527
230,460,44.125
231,462,44.126
