,Time,Mass
0,0,0.001
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,-0.001
13,26,-0.001
14,28,-0.001
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.0
19,38,0.0
20,40,0.001
21,42,0.0
22,44,0.0
23,46,0.0
24,48,0.0
25,50,0.002
26,52,0.002
27,54,0.0
28,56,0.002
29,58,1.002
30,60,1.004
31,62,1.004
32,64,1.004
33,66,1.004
34,68,2.0
35,70,2.003
36,72,2.003
37,74,2.002
38,76,2.003
39,78,2.996
40,80,2.998
41,82,3.0
42,84,2.997
43,86,2.998
44,88,3.989
45,90,3.99
46,92,3.991
47,94,3.991
48,96,3.991
49,98,4.993
50,100,4.995
51,102,4.996
52,104,4.995
53,106,4.995
54,108,5.997
55,110,5.999
56,112,5.999
57,114,5.999
58,116,5.999
59,118,6.87
60,120,6.872
61,122,6.872
62,124,6.872
63,126,6.873
64,128,7.744
65,130,7.748
66,132,7.747
67,134,7.746
68,136,7.747
69,138,8.75
70,140,8.75
71,142,8.75
72,144,8.75
73,146,9.751
74,148,9.756
75,150,9.755
76,152,9.754
77,154,9.753
78,156,10.758
79,158,10.758
80,160,10.756
81,162,10.756
82,164,11.756
83,166,11.76
84,168,11.76
85,170,11.759
86,172,11.76
87,174,12.757
88,176,12.761
89,178,12.761
90,180,12.76
91,182,12.761
92,184,13.76
93,186,13.764
94,188,13.764
95,190,13.763
96,192,13.763
97,194,14.281
98,196,14.285
99,198,14.284
100,200,14.284
101,202,14.285
102,204,14.837
103,206,14.837
104,208,14.837
105,210,14.837
106,212,15.838
107,214,15.841
108,216,15.842
109,218,15.84
110,220,15.841
111,222,16.846
112,224,16.846
113,226,16.846
114,228,16.846
115,230,17.847
116,232,17.849
117,234,17.85
118,236,17.849
119,238,17.85
120,240,18.851
121,242,18.854
122,244,18.854
123,246,18.853
124,248,18.854
125,250,19.858
126,252,19.858
127,254,19.857
128,256,19.857
129,258,20.859
130,260,20.862
131,262,20.862
132,264,20.861
133,266,20.862
134,268,21.639
135,270,21.639
136,272,21.639
137,274,21.64
138,276,22.415
139,278,22.415
140,280,22.414
141,282,22.413
142,284,23.407
143,286,23.407
144,288,23.405
145,290,23.405
146,292,23.405
147,294,24.407
148,296,24.406
149,298,24.406
150,300,25.41
151,302,25.41
152,304,25.408
153,306,25.408
154,308,26.415
155,310,26.415
156,312,26.413
157,314,26.413
158,316,27.417
159,318,27.417
160,320,27.416
161,322,27.416
162,324,28.42
163,326,28.421
164,328,28.42
165,330,28.42
166,332,29.203
167,334,29.203
168,336,29.2
169,338,29.2
170,340,29.982
171,342,29.982
172,344,29.981
173,346,29.98
174,348,30.985
175,350,30.985
176,352,30.984
177,354,30.983
178,356,31.988
179,358,31.988
180,360,31.987
181,362,31.987
182,364,32.993
183,366,32.993
184,368,32.992
185,370,32.992
186,372,32.992
187,374,33.998
188,376,33.996
189,378,33.996
190,380,35.002
191,382,35.002
192,384,35.0
193,386,35.0
194,388,36.007
195,390,36.007
196,392,36.006
197,394,36.006
198,396,36.658
199,398,36.658
200,400,36.656
201,402,36.656
202,404,37.309
203,406,37.309
204,408,37.307
205,410,37.307
206,412,38.313
207,414,38.313
208,416,38.311
209,418,38.311
210,420,39.315
211,422,39.315
212,424,39.315
213,426,39.315
214,428,40.32
215,430,40.32
216,432,40.319
217,434,40.318
218,436,41.325
219,438,41.325
220,440,41.323
221,442,41.322
222,444,41.322
223,446,42.329
224,448,42.327
225,450,42.327
226,452,43.333
227,454,43.333
228,456,43.331
229,458,43.331
230,460,44.204
231,462,44.204
232,464,44.203
233,466,44.202
234,468,45.071
235,470,45.072
236,472,45.075
237,474,45.075
238,476,45.074
239,478,45.074
240,480,45.074
241,482,45.072
242,484,45.073
243,486,45.073
244,488,45.074
245,490,45.074
246,492,45.074
247,494,45.073
248,496,45.072
249,498,45.072
250,500,45.072
251,502,45.071
252,504,45.071
253,506,45.071
254,508,45.071
255,510,45.071
256,512,45.071
257,514,45.07
258,516,45.07
259,518,45.07
260,520,45.07
261,522,45.07
262,524,45.07
263,526,45.07
264,528,45.07
265,530,45.072
266,532,45.072
267,534,45.072
268,536,45.072
269,538,45.072
270,540,45.76
271,542,45.76
272,544,45.76
273,546,45.76
274,548,45.783
275,550,45.783
276,552,45.783
277,554,45.783
278,556,45.804
279,558,45.804
280,560,45.804
281,562,45.804
282,564,45.804
283,566,45.804
284,568,45.804
285,570,45.803
286,572,45.803
287,574,45.805
288,576,45.805
289,578,45.804
290,580,45.804
291,582,45.803
292,584,45.803
293,586,45.802
294,588,45.802
295,590,45.802
296,592,45.802
297,594,45.802
298,596,45.802
299,598,45.802
300,600,45.802
301,602,45.801
302,604,45.801
303,606,45.801
304,608,45.8
305,610,45.801
306,612,45.801
307,614,45.801
308,616,45.802
309,618,45.802
310,620,45.801
311,622,45.801
312,624,46.615
313,626,46.615
314,628,46.615
315,630,46.615
316,632,46.644
317,634,46.644
318,636,46.644
319,638,46.644
320,640,46.644
321,642,46.644
322,644,46.674
323,646,46.674
324,648,46.674
325,650,46.674
326,652,46.674
327,654,46.674
328,656,46.675
329,658,46.675
330,660,46.675
331,662,46.674
332,664,46.674
333,666,46.674
334,668,46.674
335,670,46.672
336,672,46.671
337,674,46.672
338,676,46.671
339,678,46.673
340,680,46.673
341,682,46.672
342,684,46.672
343,686,46.672
344,688,46.671
345,690,46.671
346,692,46.671
347,694,46.671
348,696,46.671
349,698,46.671
350,700,46.671
351,702,46.671
352,704,46.671
353,706,46.671
354,708,46.671
355,710,46.671
356,712,46.67
357,714,46.67
358,716,46.67
359,718,46.67
360,720,46.67
361,722,46.671
362,724,46.671
363,726,46.671
364,728,46.67
365,730,47.475
366,732,47.475
367,734,47.475
368,736,47.492
369,738,47.492
370,740,47.492
371,742,47.492
372,744,47.492
373,746,47.492
374,748,47.491
375,750,47.491
376,752,47.491
377,754,47.491
378,756,47.491
379,758,47.49
380,760,47.49
381,762,47.488
382,764,47.491
383,766,47.491
384,768,47.491
385,770,47.491
386,772,47.49
387,774,47.488
388,776,47.488
389,778,47.488
390,780,47.489
391,782,47.489
392,784,47.49
393,786,47.49
394,788,47.489
395,790,47.488
396,792,47.488
397,794,47.488
398,796,47.488
399,798,47.488
400,800,47.488
401,802,47.488
402,804,47.487
403,806,47.487
404,808,47.487
405,810,47.487
406,812,47.487
407,814,47.487
408,816,47.487
409,818,47.487
410,820,47.487
411,822,47.488
412,824,47.488
413,826,47.488
414,828,47.488
415,830,48.094
416,832,48.094
417,834,48.094
418,836,48.112
419,838,48.112
420,840,48.112
421,842,48.112
422,844,48.112
423,846,48.112
424,848,48.112
425,850,48.112
426,852,48.112
427,854,48.111
428,856,48.111
429,858,48.111
430,860,48.111
431,862,48.111
432,864,48.111
433,866,48.111
434,868,48.111
435,870,48.11
436,872,48.11
437,874,48.11
438,876,48.11
439,878,48.109
440,880,48.109
441,882,48.109
442,884,48.109
443,886,48.109
444,888,48.109
445,890,48.109
446,892,48.109
447,894,48.109
448,896,48.109
449,898,48.109
450,900,48.111
451,902,48.111
452,904,48.112
453,906,48.109
454,908,48.757
455,910,48.756
456,912,48.751
457,914,48.75
458,916,48.75
459,918,48.751
460,920,48.768
461,922,48.768
462,924,48.768
463,926,48.768
464,928,48.766
465,930,48.766
466,932,48.766
467,934,48.766
468,936,48.766
469,938,48.765
470,940,48.768
471,942,48.767
472,944,48.766
473,946,48.766
474,948,48.765
475,950,48.765
476,952,48.765
477,954,48.765
478,956,48.765
479,958,48.765
480,960,48.764
481,962,48.764
482,964,48.764
483,966,48.764
484,968,48.764
485,970,48.763
486,972,48.763
487,974,48.763
488,976,48.763
489,978,48.763
490,980,48.763
491,982,48.763
492,984,48.763
493,986,48.763
494,988,48.763
495,990,48.764
496,992,48.764
497,994,48.764
498,996,48.764
499,998,49.764
500,1000,49.764
501,1002,49.764
502,1004,49.764
503,1006,49.764
504,1008,49.764
505,1010,49.785
506,1012,49.785
507,1014,49.785
508,1016,49.785
509,1018,49.785
510,1020,49.785
511,1022,49.785
512,1024,49.785
513,1026,49.785
514,1028,49.784
515,1030,49.786
516,1032,49.786
517,1034,49.785
518,1036,49.785
519,1038,49.784
520,1040,49.783
521,1042,49.783
522,1044,49.783
523,1046,49.782
524,1048,49.782
525,1050,49.782
526,1052,49.782
527,1054,49.782
528,1056,49.782
529,1058,49.782
530,1060,49.782
531,1062,49.782
532,1064,49.782
533,1066,49.783
534,1068,49.783
535,1070,49.783
536,1072,49.783
537,1074,49.783
538,1076,50.38
539,1078,50.38
540,1080,50.38
541,1082,50.396
542,1084,50.396
543,1086,50.396
