,Time,Mass
0,0,0.0
1,2,0.0
2,4,0.0
3,6,0.0
4,8,0.0
5,10,0.0
6,12,0.0
7,14,0.0
8,16,0.0
9,18,0.0
10,20,0.0
11,22,0.0
12,24,0.0
13,26,0.0
14,28,0.0
15,30,0.0
16,32,0.0
17,34,0.0
18,36,0.0
19,38,0.0
20,40,-0.001
21,42,-0.002
22,44,-0.002
23,46,-0.002
24,48,-0.003
25,50,-0.001
26,52,-0.002
27,54,-0.002
28,56,0.0
29,58,1.002
30,60,1.004
31,62,1.006
32,64,1.005
33,66,1.005
34,68,2.011
35,70,2.011
36,72,2.01
37,74,2.01
38,76,3.011
39,78,3.014
40,80,3.014
41,82,3.012
42,84,3.013
43,86,4.014
44,88,4.017
45,90,4.017
46,92,4.016
47,94,4.018
48,96,5.019
49,98,5.021
50,100,5.021
51,102,5.021
52,104,5.022
53,106,6.022
54,108,6.024
55,110,6.025
56,112,6.023
57,114,6.024
58,116,6.769
59,118,6.772
60,120,6.772
61,122,6.771
62,124,6.772
63,126,7.5
64,128,7.502
65,130,7.502
66,132,7.501
67,134,7.502
68,136,8.5
69,138,8.502
70,140,8.504
71,142,8.503
72,144,8.503
73,146,9.503
74,148,9.506
75,150,9.507
76,152,9.506
77,154,9.507
78,156,9.507
79,158,10.511
80,160,10.51
81,162,10.51
82,164,10.51
83,166,11.49
84,168,11.493
85,170,11.493
86,172,11.492
87,174,11.494
88,176,12.475
89,178,12.479
90,180,12.479
91,182,12.478
92,184,12.478
93,186,13.462
94,188,13.461
95,190,13.461
96,192,13.461
97,194,14.161
98,196,14.165
99,198,14.165
100,200,14.164
101,202,14.164
102,204,14.835
103,206,14.839
104,208,14.838
105,210,14.837
106,212,14.838
107,214,15.845
108,216,15.848
109,218,15.849
110,220,15.849
111,222,15.849
112,224,16.858
113,226,16.86
114,228,16.861
115,230,16.86
116,232,16.86
117,234,17.869
118,236,17.872
119,238,17.872
120,240,17.872
121,242,17.872
122,244,18.884
123,246,18.884
124,248,18.883
125,250,18.883
126,252,19.883
127,254,19.883
128,256,19.881
129,258,19.88
130,260,20.894
131,262,20.894
132,264,20.892
133,266,20.894
134,268,21.717
135,270,21.717
136,272,21.716
137,274,21.716
138,276,22.544
139,278,22.544
140,280,22.543
141,282,22.543
142,284,22.543
143,286,23.542
144,288,23.54
145,290,23.54
146,292,24.547
147,294,24.547
148,296,24.546
149,298,24.546
150,300,25.546
151,302,25.546
152,304,25.545
153,306,25.545
154,308,26.546
155,310,26.546
156,312,26.545
157,314,26.545
158,316,27.551
159,318,27.551
160,320,27.55
161,322,27.549
162,324,28.554
163,326,28.554
164,328,28.552
165,330,28.552
166,332,29.317
167,334,29.316
168,336,29.316
169,338,29.316
170,340,30.047
171,342,30.046
172,344,30.044
173,346,30.045
174,348,31.048
175,350,31.048
176,352,31.046
177,354,31.046
178,356,32.052
179,358,32.052
180,360,32.05
181,362,32.05
182,364,33.054
183,366,33.054
184,368,33.053
185,370,33.053
186,372,34.071
187,374,34.071
188,376,34.069
189,378,34.069
190,380,35.079
191,382,35.079
192,384,35.077
193,386,35.077
194,388,36.094
195,390,36.094
196,392,36.093
197,394,36.093
198,396,37.057
199,398,37.057
200,400,37.056
201,402,37.057
202,404,38.022
203,406,38.021
204,408,38.02
205,410,38.019
206,412,39.031
207,414,39.031
208,416,39.029
209,418,39.029
210,420,40.033
211,422,40.033
212,424,40.032
213,426,40.031
214,428,41.035
215,430,41.035
216,432,41.035
217,434,42.046
218,436,42.046
219,438,42.045
220,440,42.045
221,442,43.05
222,444,43.05
223,446,43.048
224,448,43.048
225,450,44.04
226,452,44.04
227,454,44.038
228,456,44.037
229,458,45.026
230,460,45.027
231,462,45.029
232,464,45.029
233,466,45.028
234,468,45.028
235,470,45.028
236,472,45.027
237,474,45.027
238,476,45.027
239,478,45.027
240,480,45.027
241,482,45.028
242,484,45.028
243,486,45.027
244,488,45.027
245,490,45.027
246,492,45.027
247,494,45.027
248,496,45.027
249,498,45.026
250,500,45.025
251,502,45.025
252,504,45.025
253,506,45.025
254,508,45.025
255,510,45.025
256,512,45.024
257,514,45.024
258,516,45.024
259,518,45.024
260,520,45.024
261,522,45.024
262,524,45.024
263,526,45.024
264,528,45.025
265,530,45.025
266,532,45.025
267,534,45.025
268,536,45.024
269,538,45.023
270,540,45.023
271,542,45.479
272,544,45.479
273,546,45.479
274,548,45.479
275,550,45.477
276,552,45.477
277,554,45.477
278,556,45.477
279,558,45.477
280,560,45.477
281,562,45.477
282,564,45.477
283,566,45.477
284,568,45.477
285,570,45.477
286,572,45.477
287,574,45.477
