,Time,Mass
0,0,0.0
1,2,0.003
2,4,0.003
3,6,0.002
4,8,0.002
5,10,0.0
6,12,0.002
7,14,0.0
8,16,0.0
9,18,0.001
10,20,0.001
11,22,-0.001
12,24,0.0
13,26,0.0
14,28,-0.003
15,30,0.0
16,32,0.0
17,34,-0.003
18,36,-0.002
19,38,-0.002
20,40,-0.002
21,42,-0.003
22,44,-0.003
23,46,0.0
24,48,0.001
25,50,0.0
26,52,0.0
27,54,0.0
28,56,-0.001
29,58,0.0
30,60,0.0
31,62,0.002
32,64,-0.002
33,66,-0.001
34,68,0.0
35,70,0.001
36,72,0.0
37,74,0.003
38,76,0.002
39,78,-0.001
40,80,0.0
41,82,-0.004
42,84,0.0
43,86,0.0
44,88,0.0
45,90,-0.005
46,92,0.0
47,94,-0.001
48,96,-0.002
49,98,-0.001
50,100,0.0
51,102,-0.002
52,104,-0.003
53,106,1.004
54,108,0.998
55,110,0.997
56,112,0.998
57,114,1.996
58,116,1.996
59,118,1.993
60,120,1.998
61,122,2.996
62,124,2.995
63,126,2.993
64,128,2.995
65,130,3.988
66,132,3.988
67,134,3.988
68,136,4.989
69,138,4.99
70,140,4.987
71,142,4.99
72,144,5.986
73,146,5.985
74,148,5.984
75,150,5.985
76,152,6.78
77,154,6.78
78,156,6.778
79,158,7.579
80,160,7.578
81,162,7.577
82,164,7.579
83,166,8.576
84,168,8.578
85,170,8.58
86,172,8.578
87,174,8.582
88,176,9.581
89,178,9.576
90,180,9.576
91,182,9.577
92,184,10.567
93,186,10.568
94,188,10.57
95,190,10.57
96,192,10.57
97,194,11.569
98,196,11.568
99,198,11.566
100,200,11.567
101,202,12.555
102,204,12.561
103,206,12.559
104,208,12.559
105,210,12.56
106,212,13.552
107,214,13.553
108,216,13.549
109,218,13.553
110,220,13.553
111,222,14.261
112,224,14.264
113,226,14.268
114,228,14.268
115,230,14.268
116,232,14.268
117,234,14.981
118,236,14.978
119,238,14.981
120,240,15.972
121,242,15.975
122,244,15.975
123,246,15.974
124,248,15.975
125,250,16.97
126,252,16.969
127,254,16.964
128,256,16.966
129,258,17.957
130,260,17.957
131,262,17.957
132,264,17.958
133,266,17.959
134,268,18.954
135,270,18.955
136,272,18.956
137,274,18.955
138,276,19.947
139,278,19.947
140,280,19.946
141,282,19.946
142,284,20.94
143,286,20.94
144,288,20.939
145,290,20.938
146,292,21.726
147,294,21.724
148,296,21.726
149,298,21.727
150,300,22.517
151,302,22.514
152,304,22.518
153,306,22.514
154,308,23.512
155,310,23.512
156,312,23.512
157,314,23.515
158,316,24.513
159,318,24.513
160,320,24.51
161,322,24.512
162,324,25.514
163,326,25.511
164,328,25.51
165,330,25.512
166,332,26.51
167,334,26.51
168,336,26.506
169,338,26.51
170,340,27.51
171,342,27.51
172,344,27.51
173,346,27.511
174,348,28.512
175,350,28.513
176,352,28.511
177,354,28.512
178,356,29.15
179,358,29.149
180,360,29.147
181,362,29.785
182,364,29.784
183,366,29.786
184,368,30.784
185,370,30.784
186,372,30.783
187,374,30.783
188,376,30.783
189,378,31.781
190,380,31.782
191,382,31.785
192,384,32.789
193,386,32.789
194,388,32.787
195,390,32.786
196,392,33.791
197,394,33.79
198,396,33.79
199,398,33.79
200,400,34.792
201,402,34.788
202,404,34.788
203,406,34.789
204,408,35.791
205,410,35.79
206,412,35.795
207,414,36.555
208,416,36.554
209,418,37.298
210,420,37.298
211,422,37.3
212,424,37.3
213,426,38.301
214,428,38.296
215,430,38.297
216,432,38.297
217,434,39.291
218,436,39.291
219,438,39.29
220,440,39.29
221,442,40.282
222,444,40.282
223,446,40.282
224,448,41.275
225,450,41.273
226,452,41.273
227,454,41.274
228,456,42.267
229,458,42.267
230,460,42.266
231,462,43.261
232,464,43.256
233,466,43.256
234,468,43.897
235,470,43.897
236,472,43.895
237,474,44.538
238,476,44.542
239,478,44.54
240,480,44.539
241,482,44.539
242,484,44.539
243,486,44.54
244,488,44.539
245,490,44.539
246,492,44.538
247,494,44.538
248,496,44.54
249,498,44.54
250,500,44.538
251,502,44.537
252,504,44.539
253,506,44.538
254,508,44.537
255,510,44.536
256,512,44.533
257,514,44.535
258,516,44.535
259,518,44.535
260,520,44.535
261,522,44.534
262,524,44.534
263,526,44.533
264,528,44.534
265,530,44.534
266,532,44.534
267,534,44.534
268,536,44.533
269,538,44.534
270,540,44.532
271,542,44.938
272,544,44.937
273,546,44.938
274,548,44.94
275,550,44.941
276,552,44.939
277,554,44.939
278,556,44.936
279,558,44.938
280,560,44.939
281,562,44.936
282,564,44.937
283,566,44.937
284,568,44.937
285,570,44.943
286,572,44.943
287,574,44.938
288,576,44.937
289,578,44.935
290,580,44.937
291,582,44.937
292,584,44.936
293,586,44.936
294,588,44.934
295,590,44.934
296,592,44.933
297,594,44.934
298,596,44.934
299,598,44.93
300,600,44.932
301,602,44.936
302,604,44.935
303,606,44.935
304,608,44.932
305,610,44.932
306,612,44.932
307,614,44.933
308,616,44.932
309,618,45.442
310,620,45.442
311,622,45.443
312,624,45.443
313,626,45.446
314,628,45.445
315,630,45.445
316,632,45.443
317,634,45.444
318,636,45.442
319,638,45.44
320,640,45.443
321,642,45.443
322,644,45.444
323,646,45.444
324,648,45.444
325,650,45.443
326,652,45.443
327,654,45.444
328,656,45.444
329,658,45.444
330,660,45.441
331,662,45.441
332,664,45.442
333,666,45.442
334,668,45.438
335,670,45.438
336,672,45.44
337,674,45.441
338,676,45.44
339,678,45.438
340,680,45.435
341,682,45.436
342,684,45.437
343,686,45.437
344,688,45.439
345,690,45.439
346,692,45.437
347,694,45.442
348,696,45.439
349,698,45.439
350,700,45.44
351,702,45.445
352,704,45.444
353,706,46.255
354,708,46.255
355,710,46.252
356,712,46.251
357,714,46.253
358,716,46.257
359,718,46.257
360,720,46.252
361,722,46.251
362,724,46.253
363,726,46.256
364,728,46.253
365,730,46.252
366,732,46.252
367,734,46.251
368,736,46.255
369,738,46.254
370,740,46.253
371,742,46.253
372,744,46.251
373,746,46.25
374,748,46.25
375,750,46.25
376,752,46.25
377,754,46.248
378,756,46.251
379,758,46.25
380,760,46.25
381,762,46.248
382,764,46.247
383,766,46.248
384,768,46.25
385,770,46.249
386,772,46.248
387,774,46.248
388,776,46.25
389,778,46.245
390,780,46.245
391,782,46.805
392,784,46.805
393,786,46.81
394,788,46.816
395,790,46.819
396,792,46.821
397,794,46.821
398,796,46.821
399,798,46.819
400,800,46.833
401,802,46.833
402,804,46.83
403,806,46.829
404,808,46.828
405,810,46.828
406,812,46.828
407,814,46.824
408,816,46.824
409,818,46.826
410,820,46.825
411,822,46.826
412,824,46.823
413,826,46.827
414,828,46.824
415,830,46.825
416,832,46.825
417,834,46.826
418,836,46.826
419,838,46.826
420,840,46.824
421,842,46.826
422,844,46.827
423,846,46.827
424,848,47.353
425,850,47.357
426,852,47.358
427,854,47.359
428,856,47.362
429,858,47.364
430,860,47.366
431,862,47.366
432,864,47.368
433,866,47.38
434,868,47.382
435,870,47.382
436,872,47.378
437,874,47.377
438,876,47.377
439,878,47.378
440,880,47.376
441,882,47.378
442,884,47.375
443,886,47.376
444,888,47.378
445,890,47.374
446,892,47.376
447,894,47.375
448,896,47.376
449,898,47.376
450,900,47.373
451,902,47.375
452,904,47.378
453,906,47.377
454,908,47.376
455,910,47.375
456,912,47.373
457,914,47.373
458,916,47.375
459,918,48.116
460,920,48.116
461,922,48.115
462,924,48.118
463,926,48.118
464,928,48.117
465,930,48.117
466,932,48.117
467,934,48.116
468,936,48.116
469,938,48.139
470,940,48.142
471,942,48.144
472,944,48.141
473,946,48.14
474,948,48.144
475,950,48.143
476,952,48.138
477,954,48.137
478,956,48.14
479,958,48.14
480,960,48.14
481,962,48.137
482,964,48.141
483,966,48.14
484,968,48.138
485,970,48.137
486,972,48.137
487,974,48.136
488,976,48.135
489,978,48.133
490,980,48.135
491,982,48.134
492,984,48.134
493,986,48.134
494,988,48.137
495,990,48.137
496,992,48.137
497,994,48.137
498,996,48.135
499,998,48.134
500,1000,48.134
501,1002,48.134
502,1004,48.637
503,1006,48.638
504,1008,48.661
505,1010,48.66
506,1012,48.658
507,1014,48.657
508,1016,48.659
509,1018,48.659
510,1020,48.658
511,1022,48.658
512,1024,48.655
513,1026,48.656
514,1028,48.677
515,1030,48.68
516,1032,48.679
517,1034,48.679
518,1036,48.679
519,1038,48.681
520,1040,48.677
521,1042,48.676
522,1044,48.676
523,1046,48.678
524,1048,48.676
525,1050,48.676
526,1052,48.675
527,1054,48.675
528,1056,48.676
529,1058,48.676
530,1060,48.679
531,1062,48.675
532,1064,48.679
533,1066,48.673
534,1068,48.672
535,1070,48.675
536,1072,49.218
537,1074,49.215
538,1076,49.216
539,1078,49.244
540,1080,49.245
541,1082,49.245
542,1084,49.246
543,1086,49.248
544,1088,49.244
545,1090,49.269
546,1092,49.27
547,1094,49.271
548,1096,49.268
549,1098,49.271
550,1100,49.27
551,1102,49.267
552,1104,49.268
553,1106,49.268
554,1108,49.268
555,1110,49.268
556,1112,49.269
557,1114,49.268
558,1116,49.268
559,1118,49.264
560,1120,49.264
561,1122,49.268
562,1124,49.267
563,1126,49.265
564,1128,49.265
565,1130,49.265
566,1132,49.265
567,1134,49.263
568,1136,49.262
569,1138,49.262
570,1140,49.265
571,1142,49.265
