,Time,Mass
0,0,0.0
1,2,0.0
2,4,-0.003
3,6,-0.002
4,8,-0.002
5,10,-0.003
6,12,-0.003
7,14,-0.002
8,16,-0.002
9,18,-0.002
10,20,-0.001
11,22,0.0
12,24,0.001
13,26,-0.001
14,28,0.001
15,30,0.003
16,32,0.002
17,34,0.0
18,36,0.0
19,38,0.001
20,40,0.002
21,42,-0.001
22,44,0.0
23,46,-0.004
24,48,0.001
25,50,0.001
26,52,0.002
27,54,0.0
28,56,0.998
29,58,0.998
30,60,0.998
31,62,2.001
32,64,2.001
33,66,1.999
34,68,2.0
35,70,2.999
36,72,2.999
37,74,2.998
38,76,2.999
39,78,2.999
40,80,4.005
41,82,4.001
42,84,4.0
43,86,4.0
44,88,5.001
45,90,5.0
46,92,4.999
47,94,5.001
48,96,5.001
49,98,6.002
50,100,5.999
51,102,5.999
52,104,6.001
53,106,6.646
54,108,6.646
55,110,6.643
56,112,6.643
57,114,7.295
58,116,7.291
59,118,7.291
60,120,7.293
61,122,8.287
62,124,8.295
63,126,8.295
64,128,8.295
65,130,9.288
66,132,9.29
67,134,9.293
68,136,9.293
69,138,9.293
70,140,10.289
71,142,10.291
72,144,10.291
73,146,10.291
74,148,10.29
75,150,11.289
76,152,11.293
77,154,11.293
78,156,11.293
79,158,11.294
80,160,12.294
81,162,12.289
82,164,12.289
83,166,12.293
84,168,13.289
85,170,13.29
86,172,13.289
87,174,13.291
88,176,14.068
89,178,14.072
90,180,14.071
91,182,14.07
92,184,14.071
93,186,14.853
94,188,14.853
95,190,14.853
96,192,14.854
97,194,14.854
98,196,15.856
99,198,15.855
100,200,15.854
101,202,15.856
102,204,16.845
103,206,16.852
104,208,16.852
105,210,16.855
106,212,17.851
107,214,17.85
108,216,17.85
109,218,18.843
110,220,18.846
111,222,18.847
112,224,18.849
113,226,18.849
114,228,19.846
115,230,19.847
116,232,19.847
117,234,20.842
118,236,20.847
119,238,20.847
120,240,20.845
121,242,21.497
122,244,21.499
123,246,21.496
124,248,21.501
125,250,22.15
126,252,22.146
127,254,22.147
128,256,22.147
129,258,23.144
130,260,23.145
131,262,23.144
132,264,23.148
133,266,23.146
134,268,24.146
135,270,24.143
136,272,24.146
137,274,24.144
138,276,25.141
139,278,25.141
140,280,25.137
141,282,25.139
142,284,26.138
143,286,26.138
144,288,26.141
145,290,26.139
146,292,27.152
147,294,27.153
148,296,27.154
149,298,27.154
150,300,28.155
151,302,28.152
152,304,28.15
153,306,28.891
154,308,28.889
155,310,28.889
156,312,29.629
157,314,29.628
158,316,29.627
159,318,29.627
160,320,30.629
161,322,30.629
162,324,30.625
163,326,30.625
164,328,31.626
165,330,31.627
166,332,31.624
167,334,31.623
168,336,32.625
169,338,32.625
170,340,32.62
171,342,33.624
172,344,33.621
173,346,33.621
174,348,33.621
175,350,34.623
176,352,34.623
177,354,34.622
178,356,34.622
179,358,35.623
180,360,35.622
181,362,35.622
182,364,36.447
183,366,36.442
184,368,36.445
185,370,36.445
186,372,37.268
187,374,37.269
188,376,37.27
189,378,38.268
190,380,38.268
191,382,38.266
192,384,38.265
193,386,39.268
194,388,39.268
195,390,39.263
196,392,39.265
197,394,40.261
198,396,40.258
199,398,40.258
200,400,40.257
201,402,41.256
202,404,41.256
203,406,41.254
204,408,42.259
205,410,42.255
206,412,43.252
207,414,43.252
208,416,43.252
209,418,43.252
210,420,44.122
211,422,44.121
212,424,44.119
213,426,44.12
214,428,44.989
215,430,44.986
216,432,44.986
217,434,44.984
218,436,44.987
219,438,44.986
220,440,44.984
221,442,44.983
222,444,44.984
223,446,44.981
224,448,44.981
225,450,44.98
226,452,44.983
227,454,44.982
228,456,44.981
229,458,44.981
230,460,44.979
231,462,44.982
232,464,44.982
233,466,44.982
234,468,44.98
235,470,44.981
236,472,44.983
237,474,44.983
238,476,44.98
239,478,44.98
240,480,44.982
241,482,44.981
242,484,44.983
243,486,44.983
244,488,44.981
245,490,44.981
246,492,44.979
247,494,44.979
248,496,45.479
249,498,45.479
250,500,45.506
251,502,45.506
252,504,45.504
253,506,45.506
254,508,45.53
255,510,45.529
256,512,45.561
257,514,45.56
258,516,45.587
259,518,45.587
260,520,45.616
261,522,45.616
262,524,45.614
263,526,45.618
264,528,45.618
265,530,45.62
266,532,45.618
267,534,45.615
268,536,45.618
269,538,45.618
270,540,45.616
271,542,45.615
272,544,45.618
273,546,45.621
274,548,45.619
275,550,45.617
276,552,45.612
277,554,45.612
278,556,45.613
279,558,45.613
280,560,45.611
281,562,45.613
282,564,45.613
283,566,45.611
284,568,45.612
285,570,45.611
286,572,45.611
287,574,45.611
